Source,Target,Type,Weight,edge_type,layer,source_label,target_label
28761,28771,Undirected,1.0,intra,T8-P8-1,T8-P8-1_t601,T8-P8-1_t611
5485,15725,Undirected,1.0,inter,FP1-F3<->FP2-F8,FP1-F3_t365,FP2-F8_t365
14718,22398,Undirected,1.0,inter,P4-O2<->CZ-PZ,P4-O2_t638,CZ-PZ_t638
4318,5598,Undirected,1.0,inter,P7-O1<->FP1-F3,P7-O1_t478,FP1-F3_t478
19571,28531,Undirected,1.0,inter,P8-O2<->T8-P8-1,P8-O2_t371,T8-P8-1_t371
9263,19503,Undirected,1.0,inter,P3-O1<->P8-O2,P3-O1_t303,P8-O2_t303
4201,24681,Undirected,1.0,inter,P7-O1<->T7-FT9,P7-O1_t361,T7-FT9_t361
16343,18903,Undirected,1.0,inter,FP2-F8<->T8-P8-0,FP2-F8_t983,T8-P8-0_t983
8597,27797,Undirected,1.0,inter,C3-P3<->FT10-T8,C3-P3_t917,FT10-T8_t917
14074,25594,Undirected,1.0,inter,C4-P4<->T7-FT9,C4-P4_t1274,T7-FT9_t1274
15863,23543,Undirected,1.0,inter,FP2-F8<->P7-T7,FP2-F8_t503,P7-T7_t503
15118,21518,Undirected,1.0,inter,P4-O2<->FZ-CZ,P4-O2_t1038,FZ-CZ_t1038
19546,25946,Undirected,1.0,inter,P8-O2<->FT9-FT10,P8-O2_t346,FT9-FT10_t346
11194,27834,Undirected,1.0,inter,FP2-F4<->FT10-T8,FP2-F4_t954,FT10-T8_t954
2575,19215,Undirected,1.0,inter,T7-P7<->P8-O2,T7-P7_t15,P8-O2_t15
14072,24312,Undirected,1.0,inter,C4-P4<->P7-T7,C4-P4_t1272,P7-T7_t1272
12156,15996,Undirected,1.0,inter,F4-C4<->FP2-F8,F4-C4_t636,FP2-F8_t636
20083,25203,Undirected,1.0,inter,P8-O2<->T7-FT9,P8-O2_t883,T7-FT9_t883
14181,18021,Undirected,1.0,inter,P4-O2<->T8-P8-0,P4-O2_t101,T8-P8-0_t101
14892,15002,Undirected,1.0,intra,P4-O2,P4-O2_t812,P4-O2_t922
12170,22410,Undirected,1.0,inter,F4-C4<->CZ-PZ,F4-C4_t650,CZ-PZ_t650
16972,23372,Undirected,1.0,inter,F8-T8<->P7-T7,F8-T8_t332,P7-T7_t332
9054,20574,Undirected,1.0,inter,P3-O1<->FZ-CZ,P3-O1_t94,FZ-CZ_t94
21500,21501,Undirected,1.0,intra,FZ-CZ,FZ-CZ_t1020,FZ-CZ_t1021
9625,9626,Undirected,1.0,intra,P3-O1,P3-O1_t665,P3-O1_t666
17692,25372,Undirected,1.0,inter,F8-T8<->T7-FT9,F8-T8_t1052,T7-FT9_t1052
29302,29303,Undirected,1.0,intra,T8-P8-1,T8-P8-1_t1142,T8-P8-1_t1143
12767,14047,Undirected,1.0,inter,F4-C4<->C4-P4,F4-C4_t1247,C4-P4_t1247
17620,27860,Undirected,1.0,inter,F8-T8<->FT10-T8,F8-T8_t980,FT10-T8_t980
16804,25764,Undirected,1.0,inter,F8-T8<->FT9-FT10,F8-T8_t164,FT9-FT10_t164
2194,25234,Undirected,1.0,inter,F7-T7<->T7-FT9,F7-T7_t914,T7-FT9_t914
2575,26895,Undirected,1.0,inter,T7-P7<->FT10-T8,T7-P7_t15,FT10-T8_t15
19226,23066,Undirected,1.0,inter,P8-O2<->P7-T7,P8-O2_t26,P7-T7_t26
7550,28030,Undirected,1.0,inter,F3-C3<->FT10-T8,F3-C3_t1150,FT10-T8_t1150
11942,14502,Undirected,1.0,inter,F4-C4<->P4-O2,F4-C4_t422,P4-O2_t422
9907,27827,Undirected,1.0,inter,P3-O1<->FT10-T8,P3-O1_t947,FT10-T8_t947
26784,26785,Undirected,1.0,intra,FT9-FT10,FT9-FT10_t1184,FT9-FT10_t1185
9053,15453,Undirected,1.0,inter,P3-O1<->FP2-F8,P3-O1_t93,FP2-F8_t93
2055,27655,Undirected,1.0,inter,F7-T7<->FT10-T8,F7-T7_t775,FT10-T8_t775
15202,29282,Undirected,1.0,inter,P4-O2<->T8-P8-1,P4-O2_t1122,T8-P8-1_t1122
16763,19323,Undirected,1.0,inter,F8-T8<->P8-O2,F8-T8_t123,P8-O2_t123
2963,2972,Undirected,1.0,intra,T7-P7,T7-P7_t403,T7-P7_t412
10020,12580,Undirected,1.0,inter,P3-O1<->F4-C4,P3-O1_t1060,F4-C4_t1060
19207,23047,Undirected,1.0,inter,P8-O2<->P7-T7,P8-O2_t7,P7-T7_t7
6026,25226,Undirected,1.0,inter,FP1-F3<->T7-FT9,FP1-F3_t906,T7-FT9_t906
11636,25716,Undirected,1.0,inter,F4-C4<->FT9-FT10,F4-C4_t116,FT9-FT10_t116
16497,25457,Undirected,1.0,inter,FP2-F8<->T7-FT9,FP2-F8_t1137,T7-FT9_t1137
7765,25685,Undirected,1.0,inter,C3-P3<->FT9-FT10,C3-P3_t85,FT9-FT10_t85
14896,28976,Undirected,1.0,inter,P4-O2<->T8-P8-1,P4-O2_t816,T8-P8-1_t816
6074,17594,Undirected,1.0,inter,FP1-F3<->F8-T8,FP1-F3_t954,F8-T8_t954
4018,18098,Undirected,1.0,inter,P7-O1<->T8-P8-0,P7-O1_t178,T8-P8-0_t178
21227,25067,Undirected,1.0,inter,FZ-CZ<->T7-FT9,FZ-CZ_t747,T7-FT9_t747
1684,14484,Undirected,1.0,inter,F7-T7<->P4-O2,F7-T7_t404,P4-O2_t404
13976,13979,Undirected,1.0,intra,C4-P4,C4-P4_t1176,C4-P4_t1179
26942,26945,Undirected,1.0,intra,FT10-T8,FT10-T8_t62,FT10-T8_t65
12119,12120,Undirected,1.0,intra,F4-C4,F4-C4_t599,F4-C4_t600
27275,28555,Undirected,1.0,inter,FT10-T8<->T8-P8-1,FT10-T8_t395,T8-P8-1_t395
2253,2254,Undirected,1.0,intra,F7-T7,F7-T7_t973,F7-T7_t974
191,15551,Undirected,1.0,inter,FP1-F7<->FP2-F8,FP1-F7_t191,FP2-F8_t191
2272,16352,Undirected,1.0,inter,F7-T7<->FP2-F8,F7-T7_t992,FP2-F8_t992
1108,27988,Undirected,1.0,inter,FP1-F7<->FT10-T8,FP1-F7_t1108,FT10-T8_t1108
9789,22589,Undirected,1.0,inter,P3-O1<->CZ-PZ,P3-O1_t829,CZ-PZ_t829
17260,24940,Undirected,1.0,inter,F8-T8<->T7-FT9,F8-T8_t620,T7-FT9_t620
3798,6358,Undirected,1.0,inter,T7-P7<->FP1-F3,T7-P7_t1238,FP1-F3_t1238
15140,22820,Undirected,1.0,inter,P4-O2<->CZ-PZ,P4-O2_t1060,CZ-PZ_t1060
1065,24105,Undirected,1.0,inter,FP1-F7<->P7-T7,FP1-F7_t1065,P7-T7_t1065
9478,28678,Undirected,1.0,inter,P3-O1<->T8-P8-1,P3-O1_t518,T8-P8-1_t518
25,21785,Undirected,1.0,inter,FP1-F7<->CZ-PZ,FP1-F7_t25,CZ-PZ_t25
10759,24839,Undirected,1.0,inter,FP2-F4<->T7-FT9,FP2-F4_t519,T7-FT9_t519
19290,28250,Undirected,1.0,inter,P8-O2<->T8-P8-1,P8-O2_t90,T8-P8-1_t90
4576,25056,Undirected,1.0,inter,P7-O1<->T7-FT9,P7-O1_t736,T7-FT9_t736
4954,16474,Undirected,1.0,inter,P7-O1<->FP2-F8,P7-O1_t1114,FP2-F8_t1114
9719,13559,Undirected,1.0,inter,P3-O1<->C4-P4,P3-O1_t759,C4-P4_t759
28,24348,Undirected,1.0,inter,FP1-F7<->T7-FT9,FP1-F7_t28,T7-FT9_t28
14350,18190,Undirected,1.0,inter,P4-O2<->T8-P8-0,P4-O2_t270,T8-P8-0_t270
17539,29059,Undirected,1.0,inter,F8-T8<->T8-P8-1,F8-T8_t899,T8-P8-1_t899
15472,20592,Undirected,1.0,inter,FP2-F8<->FZ-CZ,FP2-F8_t112,FZ-CZ_t112
10279,10285,Undirected,1.0,intra,FP2-F4,FP2-F4_t39,FP2-F4_t45
2231,27831,Undirected,1.0,inter,F7-T7<->FT10-T8,F7-T7_t951,FT10-T8_t951
24583,27143,Undirected,1.0,inter,T7-FT9<->FT10-T8,T7-FT9_t263,FT10-T8_t263
18137,24537,Undirected,1.0,inter,T8-P8-0<->T7-FT9,T8-P8-0_t217,T7-FT9_t217
3579,4859,Undirected,1.0,inter,T7-P7<->P7-O1,T7-P7_t1019,P7-O1_t1019
11271,21511,Undirected,1.0,inter,FP2-F4<->FZ-CZ,FP2-F4_t1031,FZ-CZ_t1031
8829,19069,Undirected,1.0,inter,C3-P3<->T8-P8-0,C3-P3_t1149,T8-P8-0_t1149
19521,22081,Undirected,1.0,inter,P8-O2<->CZ-PZ,P8-O2_t321,CZ-PZ_t321
8938,20458,Undirected,1.0,inter,C3-P3<->P8-O2,C3-P3_t1258,P8-O2_t1258
20558,20560,Undirected,1.0,intra,FZ-CZ,FZ-CZ_t78,FZ-CZ_t80
7702,19222,Undirected,1.0,inter,C3-P3<->P8-O2,C3-P3_t22,P8-O2_t22
11747,14307,Undirected,1.0,inter,F4-C4<->P4-O2,F4-C4_t227,P4-O2_t227
8845,13965,Undirected,1.0,inter,C3-P3<->C4-P4,C3-P3_t1165,C4-P4_t1165
8852,20372,Undirected,1.0,inter,C3-P3<->P8-O2,C3-P3_t1172,P8-O2_t1172
12528,22768,Undirected,1.0,inter,F4-C4<->CZ-PZ,F4-C4_t1008,CZ-PZ_t1008
8287,9567,Undirected,1.0,inter,C3-P3<->P3-O1,C3-P3_t607,P3-O1_t607
15526,28326,Undirected,1.0,inter,FP2-F8<->T8-P8-1,FP2-F8_t166,T8-P8-1_t166
1115,26715,Undirected,1.0,inter,FP1-F7<->FT9-FT10,FP1-F7_t1115,FT9-FT10_t1115
12358,21318,Undirected,1.0,inter,F4-C4<->FZ-CZ,F4-C4_t838,FZ-CZ_t838
12434,23954,Undirected,1.0,inter,F4-C4<->P7-T7,F4-C4_t914,P7-T7_t914
10743,12023,Undirected,1.0,inter,FP2-F4<->F4-C4,FP2-F4_t503,F4-C4_t503
18048,21888,Undirected,1.0,inter,T8-P8-0<->CZ-PZ,T8-P8-0_t128,CZ-PZ_t128
8063,17023,Undirected,1.0,inter,C3-P3<->F8-T8,C3-P3_t383,F8-T8_t383
18009,24409,Undirected,1.0,inter,T8-P8-0<->T7-FT9,T8-P8-0_t89,T7-FT9_t89
6894,27374,Undirected,1.0,inter,F3-C3<->FT10-T8,F3-C3_t494,FT10-T8_t494
15287,25527,Undirected,1.0,inter,P4-O2<->T7-FT9,P4-O2_t1207,T7-FT9_t1207
4321,17121,Undirected,1.0,inter,P7-O1<->F8-T8,P7-O1_t481,F8-T8_t481
22274,28674,Undirected,1.0,inter,CZ-PZ<->T8-P8-1,CZ-PZ_t514,T8-P8-1_t514
15035,25275,Undirected,1.0,inter,P4-O2<->T7-FT9,P4-O2_t955,T7-FT9_t955
3392,20032,Undirected,1.0,inter,T7-P7<->P8-O2,T7-P7_t832,P8-O2_t832
13314,23554,Undirected,1.0,inter,C4-P4<->P7-T7,C4-P4_t514,P7-T7_t514
16138,16181,Undirected,1.0,intra,FP2-F8,FP2-F8_t778,FP2-F8_t821
10461,11741,Undirected,1.0,inter,FP2-F4<->F4-C4,FP2-F4_t221,F4-C4_t221
1034,6154,Undirected,1.0,inter,FP1-F7<->FP1-F3,FP1-F7_t1034,FP1-F3_t1034
25590,29430,Undirected,1.0,inter,T7-FT9<->T8-P8-1,T7-FT9_t1270,T8-P8-1_t1270
3326,5886,Undirected,1.0,inter,T7-P7<->FP1-F3,T7-P7_t766,FP1-F3_t766
746,18666,Undirected,1.0,inter,FP1-F7<->T8-P8-0,FP1-F7_t746,T8-P8-0_t746
15793,22193,Undirected,1.0,inter,FP2-F8<->CZ-PZ,FP2-F8_t433,CZ-PZ_t433
6863,24783,Undirected,1.0,inter,F3-C3<->T7-FT9,F3-C3_t463,T7-FT9_t463
4746,22666,Undirected,1.0,inter,P7-O1<->CZ-PZ,P7-O1_t906,CZ-PZ_t906
4972,24172,Undirected,1.0,inter,P7-O1<->P7-T7,P7-O1_t1132,P7-T7_t1132
13039,16879,Undirected,1.0,inter,C4-P4<->F8-T8,C4-P4_t239,F8-T8_t239
16341,24021,Undirected,1.0,inter,FP2-F8<->P7-T7,FP2-F8_t981,P7-T7_t981
9698,27618,Undirected,1.0,inter,P3-O1<->FT10-T8,P3-O1_t738,FT10-T8_t738
13880,24120,Undirected,1.0,inter,C4-P4<->P7-T7,C4-P4_t1080,P7-T7_t1080
5134,15374,Undirected,1.0,inter,FP1-F3<->FP2-F8,FP1-F3_t14,FP2-F8_t14
3185,22385,Undirected,1.0,inter,T7-P7<->CZ-PZ,T7-P7_t625,CZ-PZ_t625
26217,26218,Undirected,1.0,intra,FT9-FT10,FT9-FT10_t617,FT9-FT10_t618
13290,14570,Undirected,1.0,inter,C4-P4<->P4-O2,C4-P4_t490,P4-O2_t490
9699,28899,Undirected,1.0,inter,P3-O1<->T8-P8-1,P3-O1_t739,T8-P8-1_t739
3394,13634,Undirected,1.0,inter,T7-P7<->C4-P4,T7-P7_t834,C4-P4_t834
18335,27295,Undirected,1.0,inter,T8-P8-0<->FT10-T8,T8-P8-0_t415,FT10-T8_t415
2670,15470,Undirected,1.0,inter,T7-P7<->FP2-F8,T7-P7_t110,FP2-F8_t110
28270,28271,Undirected,1.0,intra,T8-P8-1,T8-P8-1_t110,T8-P8-1_t111
16544,20384,Undirected,1.0,inter,FP2-F8<->P8-O2,FP2-F8_t1184,P8-O2_t1184
17760,28000,Undirected,1.0,inter,F8-T8<->FT10-T8,F8-T8_t1120,FT10-T8_t1120
2083,8483,Undirected,1.0,inter,F7-T7<->C3-P3,F7-T7_t803,C3-P3_t803
12758,14038,Undirected,1.0,inter,F4-C4<->C4-P4,F4-C4_t1238,C4-P4_t1238
2639,5199,Undirected,1.0,inter,T7-P7<->FP1-F3,T7-P7_t79,FP1-F3_t79
1493,19413,Undirected,1.0,inter,F7-T7<->P8-O2,F7-T7_t213,P8-O2_t213
7311,13711,Undirected,1.0,inter,F3-C3<->C4-P4,F3-C3_t911,C4-P4_t911
431,17071,Undirected,1.0,inter,FP1-F7<->F8-T8,FP1-F7_t431,F8-T8_t431
13757,29117,Undirected,1.0,inter,C4-P4<->T8-P8-1,C4-P4_t957,T8-P8-1_t957
18277,20837,Undirected,1.0,inter,T8-P8-0<->FZ-CZ,T8-P8-0_t357,FZ-CZ_t357
11638,26998,Undirected,1.0,inter,F4-C4<->FT10-T8,F4-C4_t118,FT10-T8_t118
22648,27768,Undirected,1.0,inter,CZ-PZ<->FT10-T8,CZ-PZ_t888,FT10-T8_t888
7152,7153,Undirected,1.0,intra,F3-C3,F3-C3_t752,F3-C3_t753
7004,22364,Undirected,1.0,inter,F3-C3<->CZ-PZ,F3-C3_t604,CZ-PZ_t604
22038,24598,Undirected,1.0,inter,CZ-PZ<->T7-FT9,CZ-PZ_t278,T7-FT9_t278
17053,17065,Undirected,1.0,intra,F8-T8,F8-T8_t413,F8-T8_t425
413,15773,Undirected,1.0,inter,FP1-F7<->FP2-F8,FP1-F7_t413,FP2-F8_t413
19809,24929,Undirected,1.0,inter,P8-O2<->T7-FT9,P8-O2_t609,T7-FT9_t609
2519,21719,Undirected,1.0,inter,F7-T7<->FZ-CZ,F7-T7_t1239,FZ-CZ_t1239
13632,18752,Undirected,1.0,inter,C4-P4<->T8-P8-0,C4-P4_t832,T8-P8-0_t832
8614,26534,Undirected,1.0,inter,C3-P3<->FT9-FT10,C3-P3_t934,FT9-FT10_t934
16201,27721,Undirected,1.0,inter,FP2-F8<->FT10-T8,FP2-F8_t841,FT10-T8_t841
3713,21633,Undirected,1.0,inter,T7-P7<->FZ-CZ,T7-P7_t1153,FZ-CZ_t1153
21042,26162,Undirected,1.0,inter,FZ-CZ<->FT9-FT10,FZ-CZ_t562,FT9-FT10_t562
2496,10176,Undirected,1.0,inter,F7-T7<->P3-O1,F7-T7_t1216,P3-O1_t1216
6086,20166,Undirected,1.0,inter,FP1-F3<->P8-O2,FP1-F3_t966,P8-O2_t966
8274,13394,Undirected,1.0,inter,C3-P3<->C4-P4,C3-P3_t594,C4-P4_t594
3510,29110,Undirected,1.0,inter,T7-P7<->T8-P8-1,T7-P7_t950,T8-P8-1_t950
11025,11026,Undirected,1.0,intra,FP2-F4,FP2-F4_t785,FP2-F4_t786
10139,11419,Undirected,1.0,inter,P3-O1<->FP2-F4,P3-O1_t1179,FP2-F4_t1179
621,3181,Undirected,1.0,inter,FP1-F7<->T7-P7,FP1-F7_t621,T7-P7_t621
5404,27164,Undirected,1.0,inter,FP1-F3<->FT10-T8,FP1-F3_t284,FT10-T8_t284
1855,6975,Undirected,1.0,inter,F7-T7<->F3-C3,F7-T7_t575,F3-C3_t575
4669,25149,Undirected,1.0,inter,P7-O1<->T7-FT9,P7-O1_t829,T7-FT9_t829
1244,24284,Undirected,1.0,inter,FP1-F7<->P7-T7,FP1-F7_t1244,P7-T7_t1244
20115,29075,Undirected,1.0,inter,P8-O2<->T8-P8-1,P8-O2_t915,T8-P8-1_t915
10425,14265,Undirected,1.0,inter,FP2-F4<->P4-O2,FP2-F4_t185,P4-O2_t185
27337,27338,Undirected,1.0,intra,FT10-T8,FT10-T8_t457,FT10-T8_t458
10020,15140,Undirected,1.0,inter,P3-O1<->P4-O2,P3-O1_t1060,P4-O2_t1060
11649,12929,Undirected,1.0,inter,F4-C4<->C4-P4,F4-C4_t129,C4-P4_t129
207,208,Undirected,1.0,intra,FP1-F7,FP1-F7_t207,FP1-F7_t208
9770,28970,Undirected,1.0,inter,P3-O1<->T8-P8-1,P3-O1_t810,T8-P8-1_t810
8976,16656,Undirected,1.0,inter,P3-O1<->F8-T8,P3-O1_t16,F8-T8_t16
5701,6981,Undirected,1.0,inter,FP1-F3<->F3-C3,FP1-F3_t581,F3-C3_t581
11153,27793,Undirected,1.0,inter,FP2-F4<->FT10-T8,FP2-F4_t913,FT10-T8_t913
17383,21223,Undirected,1.0,inter,F8-T8<->FZ-CZ,F8-T8_t743,FZ-CZ_t743
919,16279,Undirected,1.0,inter,FP1-F7<->FP2-F8,FP1-F7_t919,FP2-F8_t919
22013,27133,Undirected,1.0,inter,CZ-PZ<->FT10-T8,CZ-PZ_t253,FT10-T8_t253
5301,25781,Undirected,1.0,inter,FP1-F3<->FT9-FT10,FP1-F3_t181,FT9-FT10_t181
192,12992,Undirected,1.0,inter,FP1-F7<->C4-P4,FP1-F7_t192,C4-P4_t192
5203,18003,Undirected,1.0,inter,FP1-F3<->T8-P8-0,FP1-F3_t83,T8-P8-0_t83
12118,12129,Undirected,1.0,intra,F4-C4,F4-C4_t598,F4-C4_t609
7964,9244,Undirected,1.0,inter,C3-P3<->P3-O1,C3-P3_t284,P3-O1_t284
18482,18635,Undirected,1.0,intra,T8-P8-0,T8-P8-0_t562,T8-P8-0_t715
401,23441,Undirected,1.0,inter,FP1-F7<->P7-T7,FP1-F7_t401,P7-T7_t401
12620,29260,Undirected,1.0,inter,F4-C4<->T8-P8-1,F4-C4_t1100,T8-P8-1_t1100
11868,13148,Undirected,1.0,inter,F4-C4<->C4-P4,F4-C4_t348,C4-P4_t348
15530,15531,Undirected,1.0,intra,FP2-F8,FP2-F8_t170,FP2-F8_t171
7028,15988,Undirected,1.0,inter,F3-C3<->FP2-F8,F3-C3_t628,FP2-F8_t628
8861,21661,Undirected,1.0,inter,C3-P3<->FZ-CZ,C3-P3_t1181,FZ-CZ_t1181
8871,16551,Undirected,1.0,inter,C3-P3<->FP2-F8,C3-P3_t1191,FP2-F8_t1191
27415,28695,Undirected,1.0,inter,FT10-T8<->T8-P8-1,FT10-T8_t535,T8-P8-1_t535
968,17608,Undirected,1.0,inter,FP1-F7<->F8-T8,FP1-F7_t968,F8-T8_t968
17438,17442,Undirected,1.0,intra,F8-T8,F8-T8_t798,F8-T8_t802
14160,18000,Undirected,1.0,inter,P4-O2<->T8-P8-0,P4-O2_t80,T8-P8-0_t80
12773,26853,Undirected,1.0,inter,F4-C4<->FT9-FT10,F4-C4_t1253,FT9-FT10_t1253
7062,26262,Undirected,1.0,inter,F3-C3<->FT9-FT10,F3-C3_t662,FT9-FT10_t662
7482,20282,Undirected,1.0,inter,F3-C3<->P8-O2,F3-C3_t1082,P8-O2_t1082
21035,21036,Undirected,1.0,intra,FZ-CZ,FZ-CZ_t555,FZ-CZ_t556
13509,13518,Undirected,1.0,intra,C4-P4,C4-P4_t709,C4-P4_t718
9019,23099,Undirected,1.0,inter,P3-O1<->P7-T7,P3-O1_t59,P7-T7_t59
4378,19738,Undirected,1.0,inter,P7-O1<->P8-O2,P7-O1_t538,P8-O2_t538
6492,9052,Undirected,1.0,inter,F3-C3<->P3-O1,F3-C3_t92,P3-O1_t92
10611,25971,Undirected,1.0,inter,FP2-F4<->FT9-FT10,FP2-F4_t371,FT9-FT10_t371
6683,6684,Undirected,1.0,intra,F3-C3,F3-C3_t283,F3-C3_t284
18390,22230,Undirected,1.0,inter,T8-P8-0<->CZ-PZ,T8-P8-0_t470,CZ-PZ_t470
4112,7952,Undirected,1.0,inter,P7-O1<->C3-P3,P7-O1_t272,C3-P3_t272
2476,7596,Undirected,1.0,inter,F7-T7<->F3-C3,F7-T7_t1196,F3-C3_t1196
10448,20688,Undirected,1.0,inter,FP2-F4<->FZ-CZ,FP2-F4_t208,FZ-CZ_t208
7793,7796,Undirected,1.0,intra,C3-P3,C3-P3_t113,C3-P3_t116
2030,3310,Undirected,1.0,inter,F7-T7<->T7-P7,F7-T7_t750,T7-P7_t750
23091,23092,Undirected,1.0,intra,P7-T7,P7-T7_t51,P7-T7_t52
5580,19660,Undirected,1.0,inter,FP1-F3<->P8-O2,FP1-F3_t460,P8-O2_t460
1503,5343,Undirected,1.0,inter,F7-T7<->FP1-F3,F7-T7_t223,FP1-F3_t223
1320,14120,Undirected,1.0,inter,F7-T7<->P4-O2,F7-T7_t40,P4-O2_t40
1349,5189,Undirected,1.0,inter,F7-T7<->FP1-F3,F7-T7_t69,FP1-F3_t69
9254,15654,Undirected,1.0,inter,P3-O1<->FP2-F8,P3-O1_t294,FP2-F8_t294
8767,29247,Undirected,1.0,inter,C3-P3<->T8-P8-1,C3-P3_t1087,T8-P8-1_t1087
5320,7880,Undirected,1.0,inter,FP1-F3<->C3-P3,FP1-F3_t200,C3-P3_t200
1365,16725,Undirected,1.0,inter,F7-T7<->F8-T8,F7-T7_t85,F8-T8_t85
11498,11499,Undirected,1.0,intra,FP2-F4,FP2-F4_t1258,FP2-F4_t1259
7656,19176,Undirected,1.0,inter,F3-C3<->T8-P8-0,F3-C3_t1256,T8-P8-0_t1256
1796,19716,Undirected,1.0,inter,F7-T7<->P8-O2,F7-T7_t516,P8-O2_t516
6287,20367,Undirected,1.0,inter,FP1-F3<->P8-O2,FP1-F3_t1167,P8-O2_t1167
24391,24437,Undirected,1.0,intra,T7-FT9,T7-FT9_t71,T7-FT9_t117
4915,4916,Undirected,1.0,intra,P7-O1,P7-O1_t1075,P7-O1_t1076
12944,27024,Undirected,1.0,inter,C4-P4<->FT10-T8,C4-P4_t144,FT10-T8_t144
13934,16494,Undirected,1.0,inter,C4-P4<->FP2-F8,C4-P4_t1134,FP2-F8_t1134
17574,21414,Undirected,1.0,inter,F8-T8<->FZ-CZ,F8-T8_t934,FZ-CZ_t934
6070,23990,Undirected,1.0,inter,FP1-F3<->P7-T7,FP1-F3_t950,P7-T7_t950
18160,28400,Undirected,1.0,inter,T8-P8-0<->T8-P8-1,T8-P8-0_t240,T8-P8-1_t240
9921,22721,Undirected,1.0,inter,P3-O1<->CZ-PZ,P3-O1_t961,CZ-PZ_t961
21960,23240,Undirected,1.0,inter,CZ-PZ<->P7-T7,CZ-PZ_t200,P7-T7_t200
12612,19012,Undirected,1.0,inter,F4-C4<->T8-P8-0,F4-C4_t1092,T8-P8-0_t1092
20368,20372,Undirected,1.0,intra,P8-O2,P8-O2_t1168,P8-O2_t1172
4003,12963,Undirected,1.0,inter,P7-O1<->C4-P4,P7-O1_t163,C4-P4_t163
14607,18447,Undirected,1.0,inter,P4-O2<->T8-P8-0,P4-O2_t527,T8-P8-0_t527
6588,21948,Undirected,1.0,inter,F3-C3<->CZ-PZ,F3-C3_t188,CZ-PZ_t188
3509,20149,Undirected,1.0,inter,T7-P7<->P8-O2,T7-P7_t949,P8-O2_t949
6243,20323,Undirected,1.0,inter,FP1-F3<->P8-O2,FP1-F3_t1123,P8-O2_t1123
11546,21786,Undirected,1.0,inter,F4-C4<->CZ-PZ,F4-C4_t26,CZ-PZ_t26
17667,18947,Undirected,1.0,inter,F8-T8<->T8-P8-0,F8-T8_t1027,T8-P8-0_t1027
17181,18461,Undirected,1.0,inter,F8-T8<->T8-P8-0,F8-T8_t541,T8-P8-0_t541
7231,14911,Undirected,1.0,inter,F3-C3<->P4-O2,F3-C3_t831,P4-O2_t831
5520,14480,Undirected,1.0,inter,FP1-F3<->P4-O2,FP1-F3_t400,P4-O2_t400
1357,14157,Undirected,1.0,inter,F7-T7<->P4-O2,F7-T7_t77,P4-O2_t77
1240,1249,Undirected,1.0,intra,FP1-F7,FP1-F7_t1240,FP1-F7_t1249
21958,21968,Undirected,1.0,intra,CZ-PZ,CZ-PZ_t198,CZ-PZ_t208
9153,15553,Undirected,1.0,inter,P3-O1<->FP2-F8,P3-O1_t193,FP2-F8_t193
4756,11156,Undirected,1.0,inter,P7-O1<->FP2-F4,P7-O1_t916,FP2-F4_t916
6133,7413,Undirected,1.0,inter,FP1-F3<->F3-C3,FP1-F3_t1013,F3-C3_t1013
18155,19435,Undirected,1.0,inter,T8-P8-0<->P8-O2,T8-P8-0_t235,P8-O2_t235
3215,8335,Undirected,1.0,inter,T7-P7<->C3-P3,T7-P7_t655,C3-P3_t655
667,8347,Undirected,1.0,inter,FP1-F7<->C3-P3,FP1-F7_t667,C3-P3_t667
14046,19166,Undirected,1.0,inter,C4-P4<->T8-P8-0,C4-P4_t1246,T8-P8-0_t1246
16791,18071,Undirected,1.0,inter,F8-T8<->T8-P8-0,F8-T8_t151,T8-P8-0_t151
13956,28036,Undirected,1.0,inter,C4-P4<->FT10-T8,C4-P4_t1156,FT10-T8_t1156
3922,18002,Undirected,1.0,inter,P7-O1<->T8-P8-0,P7-O1_t82,T8-P8-0_t82
13328,13336,Undirected,1.0,intra,C4-P4,C4-P4_t528,C4-P4_t536
8340,13460,Undirected,1.0,inter,C3-P3<->C4-P4,C3-P3_t660,C4-P4_t660
7409,21489,Undirected,1.0,inter,F3-C3<->FZ-CZ,F3-C3_t1009,FZ-CZ_t1009
11979,13259,Undirected,1.0,inter,F4-C4<->C4-P4,F4-C4_t459,C4-P4_t459
20686,20687,Undirected,1.0,intra,FZ-CZ,FZ-CZ_t206,FZ-CZ_t207
5481,22121,Undirected,1.0,inter,FP1-F3<->CZ-PZ,FP1-F3_t361,CZ-PZ_t361
15167,24127,Undirected,1.0,inter,P4-O2<->P7-T7,P4-O2_t1087,P7-T7_t1087
380,381,Undirected,1.0,intra,FP1-F7,FP1-F7_t380,FP1-F7_t381
3218,4498,Undirected,1.0,inter,T7-P7<->P7-O1,T7-P7_t658,P7-O1_t658
20253,27933,Undirected,1.0,inter,P8-O2<->FT10-T8,P8-O2_t1053,FT10-T8_t1053
16125,23805,Undirected,1.0,inter,FP2-F8<->P7-T7,FP2-F8_t765,P7-T7_t765
10718,13278,Undirected,1.0,inter,FP2-F4<->C4-P4,FP2-F4_t478,C4-P4_t478
1233,25553,Undirected,1.0,inter,FP1-F7<->T7-FT9,FP1-F7_t1233,T7-FT9_t1233
7405,7406,Undirected,1.0,intra,F3-C3,F3-C3_t1005,F3-C3_t1006
