Source,Target,Type,Weight,edge_type,layer,source_label,target_label
18938,21498,Undirected,1.0,inter,T8-P8-0<->FZ-CZ,T8-P8-0_t1018,FZ-CZ_t1018
13895,13932,Undirected,1.0,intra,C4-P4,C4-P4_t1095,C4-P4_t1132
1236,16596,Undirected,1.0,inter,FP1-F7<->FP2-F8,FP1-F7_t1236,FP2-F8_t1236
11718,19398,Undirected,1.0,inter,F4-C4<->P8-O2,F4-C4_t198,P8-O2_t198
6766,14446,Undirected,1.0,inter,F3-C3<->P4-O2,F3-C3_t366,P4-O2_t366
7656,25576,Undirected,1.0,inter,F3-C3<->T7-FT9,F3-C3_t1256,T7-FT9_t1256
6427,6428,Undirected,1.0,intra,F3-C3,F3-C3_t27,F3-C3_t28
5164,21804,Undirected,1.0,inter,FP1-F3<->CZ-PZ,FP1-F3_t44,CZ-PZ_t44
7992,18232,Undirected,1.0,inter,C3-P3<->T8-P8-0,C3-P3_t312,T8-P8-0_t312
18408,18415,Undirected,1.0,intra,T8-P8-0,T8-P8-0_t488,T8-P8-0_t495
510,26110,Undirected,1.0,inter,FP1-F7<->FT9-FT10,FP1-F7_t510,FT9-FT10_t510
12612,16452,Undirected,1.0,inter,F4-C4<->FP2-F8,F4-C4_t1092,FP2-F8_t1092
15476,16756,Undirected,1.0,inter,FP2-F8<->F8-T8,FP2-F8_t116,F8-T8_t116
5944,14904,Undirected,1.0,inter,FP1-F3<->P4-O2,FP1-F3_t824,P4-O2_t824
12949,25749,Undirected,1.0,inter,C4-P4<->FT9-FT10,C4-P4_t149,FT9-FT10_t149
16327,29127,Undirected,1.0,inter,FP2-F8<->T8-P8-1,FP2-F8_t967,T8-P8-1_t967
22667,22668,Undirected,1.0,intra,CZ-PZ,CZ-PZ_t907,CZ-PZ_t908
4554,21194,Undirected,1.0,inter,P7-O1<->FZ-CZ,P7-O1_t714,FZ-CZ_t714
5795,12195,Undirected,1.0,inter,FP1-F3<->F4-C4,FP1-F3_t675,F4-C4_t675
5185,5186,Undirected,1.0,intra,FP1-F3,FP1-F3_t65,FP1-F3_t66
999,25319,Undirected,1.0,inter,FP1-F7<->T7-FT9,FP1-F7_t999,T7-FT9_t999
9611,24971,Undirected,1.0,inter,P3-O1<->T7-FT9,P3-O1_t651,T7-FT9_t651
7768,28248,Undirected,1.0,inter,C3-P3<->T8-P8-1,C3-P3_t88,T8-P8-1_t88
11783,19463,Undirected,1.0,inter,F4-C4<->P8-O2,F4-C4_t263,P8-O2_t263
5483,20843,Undirected,1.0,inter,FP1-F3<->FZ-CZ,FP1-F3_t363,FZ-CZ_t363
6479,25679,Undirected,1.0,inter,F3-C3<->FT9-FT10,F3-C3_t79,FT9-FT10_t79
17712,25392,Undirected,1.0,inter,F8-T8<->T7-FT9,F8-T8_t1072,T7-FT9_t1072
20647,25767,Undirected,1.0,inter,FZ-CZ<->FT9-FT10,FZ-CZ_t167,FT9-FT10_t167
14720,28800,Undirected,1.0,inter,P4-O2<->T8-P8-1,P4-O2_t640,T8-P8-1_t640
21359,22639,Undirected,1.0,inter,FZ-CZ<->CZ-PZ,FZ-CZ_t879,CZ-PZ_t879
5788,5836,Undirected,1.0,intra,FP1-F3,FP1-F3_t668,FP1-F3_t716
8182,18422,Undirected,1.0,inter,C3-P3<->T8-P8-0,C3-P3_t502,T8-P8-0_t502
9108,25748,Undirected,1.0,inter,P3-O1<->FT9-FT10,P3-O1_t148,FT9-FT10_t148
1944,3224,Undirected,1.0,inter,F7-T7<->T7-P7,F7-T7_t664,T7-P7_t664
8460,9740,Undirected,1.0,inter,C3-P3<->P3-O1,C3-P3_t780,P3-O1_t780
26509,26514,Undirected,1.0,intra,FT9-FT10,FT9-FT10_t909,FT9-FT10_t914
1638,15718,Undirected,1.0,inter,F7-T7<->FP2-F8,F7-T7_t358,FP2-F8_t358
5254,28294,Undirected,1.0,inter,FP1-F3<->T8-P8-1,FP1-F3_t134,T8-P8-1_t134
11979,12024,Undirected,1.0,intra,F4-C4,F4-C4_t459,F4-C4_t504
7988,27188,Undirected,1.0,inter,C3-P3<->FT10-T8,C3-P3_t308,FT10-T8_t308
15903,22303,Undirected,1.0,inter,FP2-F8<->CZ-PZ,FP2-F8_t543,CZ-PZ_t543
6221,22861,Undirected,1.0,inter,FP1-F3<->CZ-PZ,FP1-F3_t1101,CZ-PZ_t1101
18838,29078,Undirected,1.0,inter,T8-P8-0<->T8-P8-1,T8-P8-0_t918,T8-P8-1_t918
4739,8579,Undirected,1.0,inter,P7-O1<->C3-P3,P7-O1_t899,C3-P3_t899
14237,15517,Undirected,1.0,inter,P4-O2<->FP2-F8,P4-O2_t157,FP2-F8_t157
8152,9432,Undirected,1.0,inter,C3-P3<->P3-O1,C3-P3_t472,P3-O1_t472
22546,22550,Undirected,1.0,intra,CZ-PZ,CZ-PZ_t786,CZ-PZ_t790
16061,22461,Undirected,1.0,inter,FP2-F8<->CZ-PZ,FP2-F8_t701,CZ-PZ_t701
9461,17141,Undirected,1.0,inter,P3-O1<->F8-T8,P3-O1_t501,F8-T8_t501
23269,23270,Undirected,1.0,intra,P7-T7,P7-T7_t229,P7-T7_t230
2588,5148,Undirected,1.0,inter,T7-P7<->FP1-F3,T7-P7_t28,FP1-F3_t28
11931,27291,Undirected,1.0,inter,F4-C4<->FT10-T8,F4-C4_t411,FT10-T8_t411
6882,6883,Undirected,1.0,intra,F3-C3,F3-C3_t482,F3-C3_t483
9440,24800,Undirected,1.0,inter,P3-O1<->T7-FT9,P3-O1_t480,T7-FT9_t480
13340,24860,Undirected,1.0,inter,C4-P4<->T7-FT9,C4-P4_t540,T7-FT9_t540
5607,26087,Undirected,1.0,inter,FP1-F3<->FT9-FT10,FP1-F3_t487,FT9-FT10_t487
3723,15243,Undirected,1.0,inter,T7-P7<->P4-O2,T7-P7_t1163,P4-O2_t1163
18490,23610,Undirected,1.0,inter,T8-P8-0<->P7-T7,T8-P8-0_t570,P7-T7_t570
7288,11128,Undirected,1.0,inter,F3-C3<->FP2-F4,F3-C3_t888,FP2-F4_t888
20944,20947,Undirected,1.0,intra,FZ-CZ,FZ-CZ_t464,FZ-CZ_t467
13063,27143,Undirected,1.0,inter,C4-P4<->FT10-T8,C4-P4_t263,FT10-T8_t263
8206,13326,Undirected,1.0,inter,C3-P3<->C4-P4,C3-P3_t526,C4-P4_t526
1324,21804,Undirected,1.0,inter,F7-T7<->CZ-PZ,F7-T7_t44,CZ-PZ_t44
14105,24345,Undirected,1.0,inter,P4-O2<->T7-FT9,P4-O2_t25,T7-FT9_t25
27,15387,Undirected,1.0,inter,FP1-F7<->FP2-F8,FP1-F7_t27,FP2-F8_t27
1106,25426,Undirected,1.0,inter,FP1-F7<->T7-FT9,FP1-F7_t1106,T7-FT9_t1106
6239,19039,Undirected,1.0,inter,FP1-F3<->T8-P8-0,FP1-F3_t1119,T8-P8-0_t1119
14825,14826,Undirected,1.0,intra,P4-O2,P4-O2_t745,P4-O2_t746
9965,18925,Undirected,1.0,inter,P3-O1<->T8-P8-0,P3-O1_t1005,T8-P8-0_t1005
20980,26100,Undirected,1.0,inter,FZ-CZ<->FT9-FT10,FZ-CZ_t500,FT9-FT10_t500
14478,25998,Undirected,1.0,inter,P4-O2<->FT9-FT10,P4-O2_t398,FT9-FT10_t398
11141,20101,Undirected,1.0,inter,FP2-F4<->P8-O2,FP2-F4_t901,P8-O2_t901
6194,29234,Undirected,1.0,inter,FP1-F3<->T8-P8-1,FP1-F3_t1074,T8-P8-1_t1074
12307,27667,Undirected,1.0,inter,F4-C4<->FT10-T8,F4-C4_t787,FT10-T8_t787
24195,24196,Undirected,1.0,intra,P7-T7,P7-T7_t1155,P7-T7_t1156
2564,3844,Undirected,1.0,inter,T7-P7<->P7-O1,T7-P7_t4,P7-O1_t4
7567,28047,Undirected,1.0,inter,F3-C3<->FT10-T8,F3-C3_t1167,FT10-T8_t1167
21300,25140,Undirected,1.0,inter,FZ-CZ<->T7-FT9,FZ-CZ_t820,T7-FT9_t820
15879,27399,Undirected,1.0,inter,FP2-F8<->FT10-T8,FP2-F8_t519,FT10-T8_t519
10412,15532,Undirected,1.0,inter,FP2-F4<->FP2-F8,FP2-F4_t172,FP2-F8_t172
13209,23449,Undirected,1.0,inter,C4-P4<->P7-T7,C4-P4_t409,P7-T7_t409
7708,10268,Undirected,1.0,inter,C3-P3<->FP2-F4,C3-P3_t28,FP2-F4_t28
418,19618,Undirected,1.0,inter,FP1-F7<->P8-O2,FP1-F7_t418,P8-O2_t418
579,13379,Undirected,1.0,inter,FP1-F7<->C4-P4,FP1-F7_t579,C4-P4_t579
7094,19894,Undirected,1.0,inter,F3-C3<->P8-O2,F3-C3_t694,P8-O2_t694
11299,17699,Undirected,1.0,inter,FP2-F4<->F8-T8,FP2-F4_t1059,F8-T8_t1059
22317,28717,Undirected,1.0,inter,CZ-PZ<->T8-P8-1,CZ-PZ_t557,T8-P8-1_t557
4458,21098,Undirected,1.0,inter,P7-O1<->FZ-CZ,P7-O1_t618,FZ-CZ_t618
21556,26676,Undirected,1.0,inter,FZ-CZ<->FT9-FT10,FZ-CZ_t1076,FT9-FT10_t1076
5953,25153,Undirected,1.0,inter,FP1-F3<->T7-FT9,FP1-F3_t833,T7-FT9_t833
28058,28059,Undirected,1.0,intra,FT10-T8,FT10-T8_t1178,FT10-T8_t1179
13083,14363,Undirected,1.0,inter,C4-P4<->P4-O2,C4-P4_t283,P4-O2_t283
1834,12074,Undirected,1.0,inter,F7-T7<->F4-C4,F7-T7_t554,F4-C4_t554
13834,20234,Undirected,1.0,inter,C4-P4<->P8-O2,C4-P4_t1034,P8-O2_t1034
25314,27874,Undirected,1.0,inter,T7-FT9<->FT10-T8,T7-FT9_t994,FT10-T8_t994
17844,20404,Undirected,1.0,inter,F8-T8<->P8-O2,F8-T8_t1204,P8-O2_t1204
9860,13700,Undirected,1.0,inter,P3-O1<->C4-P4,P3-O1_t900,C4-P4_t900
11367,17767,Undirected,1.0,inter,FP2-F4<->F8-T8,FP2-F4_t1127,F8-T8_t1127
9393,19633,Undirected,1.0,inter,P3-O1<->P8-O2,P3-O1_t433,P8-O2_t433
22016,23296,Undirected,1.0,inter,CZ-PZ<->P7-T7,CZ-PZ_t256,P7-T7_t256
19706,19711,Undirected,1.0,intra,P8-O2,P8-O2_t506,P8-O2_t511
7505,25425,Undirected,1.0,inter,F3-C3<->T7-FT9,F3-C3_t1105,T7-FT9_t1105
8101,8103,Undirected,1.0,intra,C3-P3,C3-P3_t421,C3-P3_t423
19461,23301,Undirected,1.0,inter,P8-O2<->P7-T7,P8-O2_t261,P7-T7_t261
15659,19499,Undirected,1.0,inter,FP2-F8<->P8-O2,FP2-F8_t299,P8-O2_t299
21886,24446,Undirected,1.0,inter,CZ-PZ<->T7-FT9,CZ-PZ_t126,T7-FT9_t126
7343,9903,Undirected,1.0,inter,F3-C3<->P3-O1,F3-C3_t943,P3-O1_t943
19662,23502,Undirected,1.0,inter,P8-O2<->P7-T7,P8-O2_t462,P7-T7_t462
14255,21935,Undirected,1.0,inter,P4-O2<->CZ-PZ,P4-O2_t175,CZ-PZ_t175
2378,20298,Undirected,1.0,inter,F7-T7<->P8-O2,F7-T7_t1098,P8-O2_t1098
18674,22514,Undirected,1.0,inter,T8-P8-0<->CZ-PZ,T8-P8-0_t754,CZ-PZ_t754
18371,28611,Undirected,1.0,inter,T8-P8-0<->T8-P8-1,T8-P8-0_t451,T8-P8-1_t451
1317,21797,Undirected,1.0,inter,F7-T7<->CZ-PZ,F7-T7_t37,CZ-PZ_t37
975,976,Undirected,1.0,intra,FP1-F7,FP1-F7_t975,FP1-F7_t976
10589,15709,Undirected,1.0,inter,FP2-F4<->FP2-F8,FP2-F4_t349,FP2-F8_t349
10901,26261,Undirected,1.0,inter,FP2-F4<->FT9-FT10,FP2-F4_t661,FT9-FT10_t661
14321,15601,Undirected,1.0,inter,P4-O2<->FP2-F8,P4-O2_t241,FP2-F8_t241
10815,24895,Undirected,1.0,inter,FP2-F4<->T7-FT9,FP2-F4_t575,T7-FT9_t575
4916,11316,Undirected,1.0,inter,P7-O1<->FP2-F4,P7-O1_t1076,FP2-F4_t1076
487,17127,Undirected,1.0,inter,FP1-F7<->F8-T8,FP1-F7_t487,F8-T8_t487
11075,21315,Undirected,1.0,inter,FP2-F4<->FZ-CZ,FP2-F4_t835,FZ-CZ_t835
24073,27913,Undirected,1.0,inter,P7-T7<->FT10-T8,P7-T7_t1033,FT10-T8_t1033
12161,13441,Undirected,1.0,inter,F4-C4<->C4-P4,F4-C4_t641,C4-P4_t641
3905,19265,Undirected,1.0,inter,P7-O1<->P8-O2,P7-O1_t65,P8-O2_t65
3348,23828,Undirected,1.0,inter,T7-P7<->P7-T7,T7-P7_t788,P7-T7_t788
896,26496,Undirected,1.0,inter,FP1-F7<->FT9-FT10,FP1-F7_t896,FT9-FT10_t896
7742,20542,Undirected,1.0,inter,C3-P3<->FZ-CZ,C3-P3_t62,FZ-CZ_t62
14152,14153,Undirected,1.0,intra,P4-O2,P4-O2_t72,P4-O2_t73
949,965,Undirected,1.0,intra,FP1-F7,FP1-F7_t949,FP1-F7_t965
22918,22972,Undirected,1.0,intra,CZ-PZ,CZ-PZ_t1158,CZ-PZ_t1212
19594,19595,Undirected,1.0,intra,P8-O2,P8-O2_t394,P8-O2_t395
8229,24869,Undirected,1.0,inter,C3-P3<->T7-FT9,C3-P3_t549,T7-FT9_t549
1060,1061,Undirected,1.0,intra,FP1-F7,FP1-F7_t1060,FP1-F7_t1061
10272,28192,Undirected,1.0,inter,FP2-F4<->T8-P8-1,FP2-F4_t32,T8-P8-1_t32
1356,14156,Undirected,1.0,inter,F7-T7<->P4-O2,F7-T7_t76,P4-O2_t76
10889,22409,Undirected,1.0,inter,FP2-F4<->CZ-PZ,FP2-F4_t649,CZ-PZ_t649
1973,10933,Undirected,1.0,inter,F7-T7<->FP2-F4,F7-T7_t693,FP2-F4_t693
17061,22181,Undirected,1.0,inter,F8-T8<->CZ-PZ,F8-T8_t421,CZ-PZ_t421
8389,18629,Undirected,1.0,inter,C3-P3<->T8-P8-0,C3-P3_t709,T8-P8-0_t709
1044,20244,Undirected,1.0,inter,FP1-F7<->P8-O2,FP1-F7_t1044,P8-O2_t1044
10933,17333,Undirected,1.0,inter,FP2-F4<->F8-T8,FP2-F4_t693,F8-T8_t693
5315,12995,Undirected,1.0,inter,FP1-F3<->C4-P4,FP1-F3_t195,C4-P4_t195
12652,24172,Undirected,1.0,inter,F4-C4<->P7-T7,F4-C4_t1132,P7-T7_t1132
2017,3297,Undirected,1.0,inter,F7-T7<->T7-P7,F7-T7_t737,T7-P7_t737
5146,5147,Undirected,1.0,intra,FP1-F3,FP1-F3_t26,FP1-F3_t27
8740,8741,Undirected,1.0,intra,C3-P3,C3-P3_t1060,C3-P3_t1061
931,2211,Undirected,1.0,inter,FP1-F7<->F7-T7,FP1-F7_t931,F7-T7_t931
778,25098,Undirected,1.0,inter,FP1-F7<->T7-FT9,FP1-F7_t778,T7-FT9_t778
19735,27415,Undirected,1.0,inter,P8-O2<->FT10-T8,P8-O2_t535,FT10-T8_t535
13976,22936,Undirected,1.0,inter,C4-P4<->CZ-PZ,C4-P4_t1176,CZ-PZ_t1176
19155,28115,Undirected,1.0,inter,T8-P8-0<->FT10-T8,T8-P8-0_t1235,FT10-T8_t1235
18802,22642,Undirected,1.0,inter,T8-P8-0<->CZ-PZ,T8-P8-0_t882,CZ-PZ_t882
18936,21496,Undirected,1.0,inter,T8-P8-0<->FZ-CZ,T8-P8-0_t1016,FZ-CZ_t1016
23426,23427,Undirected,1.0,intra,P7-T7,P7-T7_t386,P7-T7_t387
13161,27241,Undirected,1.0,inter,C4-P4<->FT10-T8,C4-P4_t361,FT10-T8_t361
242,7922,Undirected,1.0,inter,FP1-F7<->C3-P3,FP1-F7_t242,C3-P3_t242
8643,11203,Undirected,1.0,inter,C3-P3<->FP2-F4,C3-P3_t963,FP2-F4_t963
4954,17754,Undirected,1.0,inter,P7-O1<->F8-T8,P7-O1_t1114,F8-T8_t1114
12802,20482,Undirected,1.0,inter,C4-P4<->FZ-CZ,C4-P4_t2,FZ-CZ_t2
7745,11585,Undirected,1.0,inter,C3-P3<->F4-C4,C3-P3_t65,F4-C4_t65
7645,11485,Undirected,1.0,inter,F3-C3<->FP2-F4,F3-C3_t1245,FP2-F4_t1245
961,8641,Undirected,1.0,inter,FP1-F7<->C3-P3,FP1-F7_t961,C3-P3_t961
7201,22561,Undirected,1.0,inter,F3-C3<->CZ-PZ,F3-C3_t801,CZ-PZ_t801
22326,23606,Undirected,1.0,inter,CZ-PZ<->P7-T7,CZ-PZ_t566,P7-T7_t566
2493,14013,Undirected,1.0,inter,F7-T7<->C4-P4,F7-T7_t1213,C4-P4_t1213
12498,13778,Undirected,1.0,inter,F4-C4<->C4-P4,F4-C4_t978,C4-P4_t978
15679,24639,Undirected,1.0,inter,FP2-F8<->T7-FT9,FP2-F8_t319,T7-FT9_t319
2511,14031,Undirected,1.0,inter,F7-T7<->C4-P4,F7-T7_t1231,C4-P4_t1231
2989,13229,Undirected,1.0,inter,T7-P7<->C4-P4,T7-P7_t429,C4-P4_t429
10179,19139,Undirected,1.0,inter,P3-O1<->T8-P8-0,P3-O1_t1219,T8-P8-0_t1219
6431,24351,Undirected,1.0,inter,F3-C3<->T7-FT9,F3-C3_t31,T7-FT9_t31
16458,24138,Undirected,1.0,inter,FP2-F8<->P7-T7,FP2-F8_t1098,P7-T7_t1098
2504,29384,Undirected,1.0,inter,F7-T7<->T8-P8-1,F7-T7_t1224,T8-P8-1_t1224
17437,21277,Undirected,1.0,inter,F8-T8<->FZ-CZ,F8-T8_t797,FZ-CZ_t797
5788,7068,Undirected,1.0,inter,FP1-F3<->F3-C3,FP1-F3_t668,F3-C3_t668
8101,10661,Undirected,1.0,inter,C3-P3<->FP2-F4,C3-P3_t421,FP2-F4_t421
6208,11328,Undirected,1.0,inter,FP1-F3<->FP2-F4,FP1-F3_t1088,FP2-F4_t1088
8954,19194,Undirected,1.0,inter,C3-P3<->T8-P8-0,C3-P3_t1274,T8-P8-0_t1274
6420,23060,Undirected,1.0,inter,F3-C3<->P7-T7,F3-C3_t20,P7-T7_t20
8339,24979,Undirected,1.0,inter,C3-P3<->T7-FT9,C3-P3_t659,T7-FT9_t659
8048,28528,Undirected,1.0,inter,C3-P3<->T8-P8-1,C3-P3_t368,T8-P8-1_t368
6300,13980,Undirected,1.0,inter,FP1-F3<->C4-P4,FP1-F3_t1180,C4-P4_t1180
11172,16292,Undirected,1.0,inter,FP2-F4<->FP2-F8,FP2-F4_t932,FP2-F8_t932
18784,29024,Undirected,1.0,inter,T8-P8-0<->T8-P8-1,T8-P8-0_t864,T8-P8-1_t864
3123,14643,Undirected,1.0,inter,T7-P7<->P4-O2,T7-P7_t563,P4-O2_t563
14895,17455,Undirected,1.0,inter,P4-O2<->F8-T8,P4-O2_t815,F8-T8_t815
17316,26276,Undirected,1.0,inter,F8-T8<->FT9-FT10,F8-T8_t676,FT9-FT10_t676
10811,26171,Undirected,1.0,inter,FP2-F4<->FT9-FT10,FP2-F4_t571,FT9-FT10_t571
7144,9704,Undirected,1.0,inter,F3-C3<->P3-O1,F3-C3_t744,P3-O1_t744
21471,24031,Undirected,1.0,inter,FZ-CZ<->P7-T7,FZ-CZ_t991,P7-T7_t991
108,20588,Undirected,1.0,inter,FP1-F7<->FZ-CZ,FP1-F7_t108,FZ-CZ_t108
17974,23094,Undirected,1.0,inter,T8-P8-0<->P7-T7,T8-P8-0_t54,P7-T7_t54
12367,26447,Undirected,1.0,inter,F4-C4<->FT9-FT10,F4-C4_t847,FT9-FT10_t847
261,10501,Undirected,1.0,inter,FP1-F7<->FP2-F4,FP1-F7_t261,FP2-F4_t261
20434,20435,Undirected,1.0,intra,P8-O2,P8-O2_t1234,P8-O2_t1235
7335,18855,Undirected,1.0,inter,F3-C3<->T8-P8-0,F3-C3_t935,T8-P8-0_t935
3436,4716,Undirected,1.0,inter,T7-P7<->P7-O1,T7-P7_t876,P7-O1_t876
18672,27632,Undirected,1.0,inter,T8-P8-0<->FT10-T8,T8-P8-0_t752,FT10-T8_t752
2648,7768,Undirected,1.0,inter,T7-P7<->C3-P3,T7-P7_t88,C3-P3_t88
3666,13906,Undirected,1.0,inter,T7-P7<->C4-P4,T7-P7_t1106,C4-P4_t1106
25644,25670,Undirected,1.0,intra,FT9-FT10,FT9-FT10_t44,FT9-FT10_t70
21489,29169,Undirected,1.0,inter,FZ-CZ<->T8-P8-1,FZ-CZ_t1009,T8-P8-1_t1009
4104,27144,Undirected,1.0,inter,P7-O1<->FT10-T8,P7-O1_t264,FT10-T8_t264
9037,17997,Undirected,1.0,inter,P3-O1<->T8-P8-0,P3-O1_t77,T8-P8-0_t77
8039,18279,Undirected,1.0,inter,C3-P3<->T8-P8-0,C3-P3_t359,T8-P8-0_t359
5158,16678,Undirected,1.0,inter,FP1-F3<->F8-T8,FP1-F3_t38,F8-T8_t38
9437,15837,Undirected,1.0,inter,P3-O1<->FP2-F8,P3-O1_t477,FP2-F8_t477
1111,17751,Undirected,1.0,inter,FP1-F7<->F8-T8,FP1-F7_t1111,F8-T8_t1111
6729,6733,Undirected,1.0,intra,F3-C3,F3-C3_t329,F3-C3_t333
2578,28178,Undirected,1.0,inter,T7-P7<->T8-P8-1,T7-P7_t18,T8-P8-1_t18
12906,16746,Undirected,1.0,inter,C4-P4<->F8-T8,C4-P4_t106,F8-T8_t106
3111,8231,Undirected,1.0,inter,T7-P7<->C3-P3,T7-P7_t551,C3-P3_t551
13732,22692,Undirected,1.0,inter,C4-P4<->CZ-PZ,C4-P4_t932,CZ-PZ_t932
5225,24425,Undirected,1.0,inter,FP1-F3<->T7-FT9,FP1-F3_t105,T7-FT9_t105
6942,13342,Undirected,1.0,inter,F3-C3<->C4-P4,F3-C3_t542,C4-P4_t542
2353,2385,Undirected,1.0,intra,F7-T7,F7-T7_t1073,F7-T7_t1105
7078,16038,Undirected,1.0,inter,F3-C3<->FP2-F8,F3-C3_t678,FP2-F8_t678
7259,21339,Undirected,1.0,inter,F3-C3<->FZ-CZ,F3-C3_t859,FZ-CZ_t859
10091,13931,Undirected,1.0,inter,P3-O1<->C4-P4,P3-O1_t1131,C4-P4_t1131
5388,19468,Undirected,1.0,inter,FP1-F3<->P8-O2,FP1-F3_t268,P8-O2_t268
21680,28080,Undirected,1.0,inter,FZ-CZ<->FT10-T8,FZ-CZ_t1200,FT10-T8_t1200
13684,25204,Undirected,1.0,inter,C4-P4<->T7-FT9,C4-P4_t884,T7-FT9_t884
7293,18813,Undirected,1.0,inter,F3-C3<->T8-P8-0,F3-C3_t893,T8-P8-0_t893
9396,28596,Undirected,1.0,inter,P3-O1<->T8-P8-1,P3-O1_t436,T8-P8-1_t436
6858,17098,Undirected,1.0,inter,F3-C3<->F8-T8,F3-C3_t458,F8-T8_t458
7059,19859,Undirected,1.0,inter,F3-C3<->P8-O2,F3-C3_t659,P8-O2_t659
5562,27322,Undirected,1.0,inter,FP1-F3<->FT10-T8,FP1-F3_t442,FT10-T8_t442
5986,18786,Undirected,1.0,inter,FP1-F3<->T8-P8-0,FP1-F3_t866,T8-P8-0_t866
6486,24406,Undirected,1.0,inter,F3-C3<->T7-FT9,F3-C3_t86,T7-FT9_t86
10410,20650,Undirected,1.0,inter,FP2-F4<->FZ-CZ,FP2-F4_t170,FZ-CZ_t170
14428,15708,Undirected,1.0,inter,P4-O2<->FP2-F8,P4-O2_t348,FP2-F8_t348
349,365,Undirected,1.0,intra,FP1-F7,FP1-F7_t349,FP1-F7_t365
7759,10319,Undirected,1.0,inter,C3-P3<->FP2-F4,C3-P3_t79,FP2-F4_t79
11085,20045,Undirected,1.0,inter,FP2-F4<->P8-O2,FP2-F4_t845,P8-O2_t845
5098,6378,Undirected,1.0,inter,P7-O1<->FP1-F3,P7-O1_t1258,FP1-F3_t1258
1520,14320,Undirected,1.0,inter,F7-T7<->P4-O2,F7-T7_t240,P4-O2_t240
14749,19869,Undirected,1.0,inter,P4-O2<->P8-O2,P4-O2_t669,P8-O2_t669
8437,18677,Undirected,1.0,inter,C3-P3<->T8-P8-0,C3-P3_t757,T8-P8-0_t757
7492,22852,Undirected,1.0,inter,F3-C3<->CZ-PZ,F3-C3_t1092,CZ-PZ_t1092
8339,27539,Undirected,1.0,inter,C3-P3<->FT10-T8,C3-P3_t659,FT10-T8_t659
14664,26184,Undirected,1.0,inter,P4-O2<->FT9-FT10,P4-O2_t584,FT9-FT10_t584
906,25226,Undirected,1.0,inter,FP1-F7<->T7-FT9,FP1-F7_t906,T7-FT9_t906
267,16907,Undirected,1.0,inter,FP1-F7<->F8-T8,FP1-F7_t267,F8-T8_t267
20825,23385,Undirected,1.0,inter,FZ-CZ<->P7-T7,FZ-CZ_t345,P7-T7_t345
7226,7227,Undirected,1.0,intra,F3-C3,F3-C3_t826,F3-C3_t827
6743,10583,Undirected,1.0,inter,F3-C3<->FP2-F4,F3-C3_t343,FP2-F4_t343
22006,23286,Undirected,1.0,inter,CZ-PZ<->P7-T7,CZ-PZ_t246,P7-T7_t246
124,10364,Undirected,1.0,inter,FP1-F7<->FP2-F4,FP1-F7_t124,FP2-F4_t124
2597,5157,Undirected,1.0,inter,T7-P7<->FP1-F3,T7-P7_t37,FP1-F3_t37
21169,26289,Undirected,1.0,inter,FZ-CZ<->FT9-FT10,FZ-CZ_t689,FT9-FT10_t689
538,19738,Undirected,1.0,inter,FP1-F7<->P8-O2,FP1-F7_t538,P8-O2_t538
18385,24785,Undirected,1.0,inter,T8-P8-0<->T7-FT9,T8-P8-0_t465,T7-FT9_t465
13365,28725,Undirected,1.0,inter,C4-P4<->T8-P8-1,C4-P4_t565,T8-P8-1_t565
3869,10269,Undirected,1.0,inter,P7-O1<->FP2-F4,P7-O1_t29,FP2-F4_t29
9093,14213,Undirected,1.0,inter,P3-O1<->P4-O2,P3-O1_t133,P4-O2_t133
24738,24739,Undirected,1.0,intra,T7-FT9,T7-FT9_t418,T7-FT9_t419
4621,22541,Undirected,1.0,inter,P7-O1<->CZ-PZ,P7-O1_t781,CZ-PZ_t781
11764,24564,Undirected,1.0,inter,F4-C4<->T7-FT9,F4-C4_t244,T7-FT9_t244
8283,26203,Undirected,1.0,inter,C3-P3<->FT9-FT10,C3-P3_t603,FT9-FT10_t603
9961,9962,Undirected,1.0,intra,P3-O1,P3-O1_t1001,P3-O1_t1002
6909,10749,Undirected,1.0,inter,F3-C3<->FP2-F4,F3-C3_t509,FP2-F4_t509
10493,15613,Undirected,1.0,inter,FP2-F4<->FP2-F8,FP2-F4_t253,FP2-F8_t253
9053,11613,Undirected,1.0,inter,P3-O1<->F4-C4,P3-O1_t93,F4-C4_t93
4593,23793,Undirected,1.0,inter,P7-O1<->P7-T7,P7-O1_t753,P7-T7_t753
9527,28727,Undirected,1.0,inter,P3-O1<->T8-P8-1,P3-O1_t567,T8-P8-1_t567
1261,12781,Undirected,1.0,inter,FP1-F7<->F4-C4,FP1-F7_t1261,F4-C4_t1261
18916,20196,Undirected,1.0,inter,T8-P8-0<->P8-O2,T8-P8-0_t996,P8-O2_t996
16821,16822,Undirected,1.0,intra,F8-T8,F8-T8_t181,F8-T8_t182
8145,8146,Undirected,1.0,intra,C3-P3,C3-P3_t465,C3-P3_t466
12869,16709,Undirected,1.0,inter,C4-P4<->F8-T8,C4-P4_t69,F8-T8_t69
1462,19382,Undirected,1.0,inter,F7-T7<->P8-O2,F7-T7_t182,P8-O2_t182
16911,16912,Undirected,1.0,intra,F8-T8,F8-T8_t271,F8-T8_t272
1279,10239,Undirected,1.0,inter,FP1-F7<->P3-O1,FP1-F7_t1279,P3-O1_t1279
