Id,Label,electrode,time_idx,time_s
503,FP1-F7_t503,FP1-F7,503,2997.96484375
504,FP1-F7_t504,FP1-F7,504,2997.96875
505,FP1-F7_t505,FP1-F7,505,2997.97265625
506,FP1-F7_t506,FP1-F7,506,2997.9765625
507,FP1-F7_t507,FP1-F7,507,2997.98046875
508,FP1-F7_t508,FP1-F7,508,2997.984375
509,FP1-F7_t509,FP1-F7,509,2997.98828125
510,FP1-F7_t510,FP1-F7,510,2997.9921875
511,FP1-F7_t511,FP1-F7,511,2997.99609375
512,FP1-F7_t512,FP1-F7,512,2998.0
513,FP1-F7_t513,FP1-F7,513,2998.00390625
514,FP1-F7_t514,FP1-F7,514,2998.0078125
515,FP1-F7_t515,FP1-F7,515,2998.01171875
516,FP1-F7_t516,FP1-F7,516,2998.015625
517,FP1-F7_t517,FP1-F7,517,2998.01953125
518,FP1-F7_t518,FP1-F7,518,2998.0234375
519,FP1-F7_t519,FP1-F7,519,2998.02734375
520,FP1-F7_t520,FP1-F7,520,2998.03125
521,FP1-F7_t521,FP1-F7,521,2998.03515625
522,FP1-F7_t522,FP1-F7,522,2998.0390625
523,FP1-F7_t523,FP1-F7,523,2998.04296875
524,FP1-F7_t524,FP1-F7,524,2998.046875
525,FP1-F7_t525,FP1-F7,525,2998.05078125
526,FP1-F7_t526,FP1-F7,526,2998.0546875
527,FP1-F7_t527,FP1-F7,527,2998.05859375
528,FP1-F7_t528,FP1-F7,528,2998.0625
529,FP1-F7_t529,FP1-F7,529,2998.06640625
530,FP1-F7_t530,FP1-F7,530,2998.0703125
531,FP1-F7_t531,FP1-F7,531,2998.07421875
532,FP1-F7_t532,FP1-F7,532,2998.078125
533,FP1-F7_t533,FP1-F7,533,2998.08203125
534,FP1-F7_t534,FP1-F7,534,2998.0859375
535,FP1-F7_t535,FP1-F7,535,2998.08984375
536,FP1-F7_t536,FP1-F7,536,2998.09375
537,FP1-F7_t537,FP1-F7,537,2998.09765625
538,FP1-F7_t538,FP1-F7,538,2998.1015625
539,FP1-F7_t539,FP1-F7,539,2998.10546875
540,FP1-F7_t540,FP1-F7,540,2998.109375
541,FP1-F7_t541,FP1-F7,541,2998.11328125
542,FP1-F7_t542,FP1-F7,542,2998.1171875
543,FP1-F7_t543,FP1-F7,543,2998.12109375
544,FP1-F7_t544,FP1-F7,544,2998.125
545,FP1-F7_t545,FP1-F7,545,2998.12890625
546,FP1-F7_t546,FP1-F7,546,2998.1328125
547,FP1-F7_t547,FP1-F7,547,2998.13671875
548,FP1-F7_t548,FP1-F7,548,2998.140625
549,FP1-F7_t549,FP1-F7,549,2998.14453125
550,FP1-F7_t550,FP1-F7,550,2998.1484375
551,FP1-F7_t551,FP1-F7,551,2998.15234375
552,FP1-F7_t552,FP1-F7,552,2998.15625
553,FP1-F7_t553,FP1-F7,553,2998.16015625
554,FP1-F7_t554,FP1-F7,554,2998.1640625
555,FP1-F7_t555,FP1-F7,555,2998.16796875
556,FP1-F7_t556,FP1-F7,556,2998.171875
557,FP1-F7_t557,FP1-F7,557,2998.17578125
558,FP1-F7_t558,FP1-F7,558,2998.1796875
559,FP1-F7_t559,FP1-F7,559,2998.18359375
560,FP1-F7_t560,FP1-F7,560,2998.1875
561,FP1-F7_t561,FP1-F7,561,2998.19140625
562,FP1-F7_t562,FP1-F7,562,2998.1953125
563,FP1-F7_t563,FP1-F7,563,2998.19921875
564,FP1-F7_t564,FP1-F7,564,2998.203125
565,FP1-F7_t565,FP1-F7,565,2998.20703125
566,FP1-F7_t566,FP1-F7,566,2998.2109375
567,FP1-F7_t567,FP1-F7,567,2998.21484375
568,FP1-F7_t568,FP1-F7,568,2998.21875
569,FP1-F7_t569,FP1-F7,569,2998.22265625
570,FP1-F7_t570,FP1-F7,570,2998.2265625
571,FP1-F7_t571,FP1-F7,571,2998.23046875
572,FP1-F7_t572,FP1-F7,572,2998.234375
573,FP1-F7_t573,FP1-F7,573,2998.23828125
574,FP1-F7_t574,FP1-F7,574,2998.2421875
575,FP1-F7_t575,FP1-F7,575,2998.24609375
576,FP1-F7_t576,FP1-F7,576,2998.25
577,FP1-F7_t577,FP1-F7,577,2998.25390625
578,FP1-F7_t578,FP1-F7,578,2998.2578125
579,FP1-F7_t579,FP1-F7,579,2998.26171875
580,FP1-F7_t580,FP1-F7,580,2998.265625
581,FP1-F7_t581,FP1-F7,581,2998.26953125
582,FP1-F7_t582,FP1-F7,582,2998.2734375
583,FP1-F7_t583,FP1-F7,583,2998.27734375
584,FP1-F7_t584,FP1-F7,584,2998.28125
585,FP1-F7_t585,FP1-F7,585,2998.28515625
586,FP1-F7_t586,FP1-F7,586,2998.2890625
587,FP1-F7_t587,FP1-F7,587,2998.29296875
588,FP1-F7_t588,FP1-F7,588,2998.296875
589,FP1-F7_t589,FP1-F7,589,2998.30078125
590,FP1-F7_t590,FP1-F7,590,2998.3046875
591,FP1-F7_t591,FP1-F7,591,2998.30859375
592,FP1-F7_t592,FP1-F7,592,2998.3125
593,FP1-F7_t593,FP1-F7,593,2998.31640625
594,FP1-F7_t594,FP1-F7,594,2998.3203125
595,FP1-F7_t595,FP1-F7,595,2998.32421875
596,FP1-F7_t596,FP1-F7,596,2998.328125
597,FP1-F7_t597,FP1-F7,597,2998.33203125
598,FP1-F7_t598,FP1-F7,598,2998.3359375
599,FP1-F7_t599,FP1-F7,599,2998.33984375
600,FP1-F7_t600,FP1-F7,600,2998.34375
601,FP1-F7_t601,FP1-F7,601,2998.34765625
602,FP1-F7_t602,FP1-F7,602,2998.3515625
603,FP1-F7_t603,FP1-F7,603,2998.35546875
604,FP1-F7_t604,FP1-F7,604,2998.359375
605,FP1-F7_t605,FP1-F7,605,2998.36328125
606,FP1-F7_t606,FP1-F7,606,2998.3671875
607,FP1-F7_t607,FP1-F7,607,2998.37109375
608,FP1-F7_t608,FP1-F7,608,2998.375
609,FP1-F7_t609,FP1-F7,609,2998.37890625
610,FP1-F7_t610,FP1-F7,610,2998.3828125
611,FP1-F7_t611,FP1-F7,611,2998.38671875
612,FP1-F7_t612,FP1-F7,612,2998.390625
613,FP1-F7_t613,FP1-F7,613,2998.39453125
614,FP1-F7_t614,FP1-F7,614,2998.3984375
615,FP1-F7_t615,FP1-F7,615,2998.40234375
616,FP1-F7_t616,FP1-F7,616,2998.40625
617,FP1-F7_t617,FP1-F7,617,2998.41015625
618,FP1-F7_t618,FP1-F7,618,2998.4140625
619,FP1-F7_t619,FP1-F7,619,2998.41796875
620,FP1-F7_t620,FP1-F7,620,2998.421875
621,FP1-F7_t621,FP1-F7,621,2998.42578125
622,FP1-F7_t622,FP1-F7,622,2998.4296875
623,FP1-F7_t623,FP1-F7,623,2998.43359375
624,FP1-F7_t624,FP1-F7,624,2998.4375
625,FP1-F7_t625,FP1-F7,625,2998.44140625
626,FP1-F7_t626,FP1-F7,626,2998.4453125
627,FP1-F7_t627,FP1-F7,627,2998.44921875
628,FP1-F7_t628,FP1-F7,628,2998.453125
629,FP1-F7_t629,FP1-F7,629,2998.45703125
630,FP1-F7_t630,FP1-F7,630,2998.4609375
631,FP1-F7_t631,FP1-F7,631,2998.46484375
632,FP1-F7_t632,FP1-F7,632,2998.46875
633,FP1-F7_t633,FP1-F7,633,2998.47265625
634,FP1-F7_t634,FP1-F7,634,2998.4765625
635,FP1-F7_t635,FP1-F7,635,2998.48046875
636,FP1-F7_t636,FP1-F7,636,2998.484375
637,FP1-F7_t637,FP1-F7,637,2998.48828125
638,FP1-F7_t638,FP1-F7,638,2998.4921875
639,FP1-F7_t639,FP1-F7,639,2998.49609375
640,FP1-F7_t640,FP1-F7,640,2998.5
641,FP1-F7_t641,FP1-F7,641,2998.50390625
642,FP1-F7_t642,FP1-F7,642,2998.5078125
643,FP1-F7_t643,FP1-F7,643,2998.51171875
644,FP1-F7_t644,FP1-F7,644,2998.515625
645,FP1-F7_t645,FP1-F7,645,2998.51953125
646,FP1-F7_t646,FP1-F7,646,2998.5234375
647,FP1-F7_t647,FP1-F7,647,2998.52734375
648,FP1-F7_t648,FP1-F7,648,2998.53125
649,FP1-F7_t649,FP1-F7,649,2998.53515625
650,FP1-F7_t650,FP1-F7,650,2998.5390625
651,FP1-F7_t651,FP1-F7,651,2998.54296875
652,FP1-F7_t652,FP1-F7,652,2998.546875
653,FP1-F7_t653,FP1-F7,653,2998.55078125
654,FP1-F7_t654,FP1-F7,654,2998.5546875
655,FP1-F7_t655,FP1-F7,655,2998.55859375
656,FP1-F7_t656,FP1-F7,656,2998.5625
657,FP1-F7_t657,FP1-F7,657,2998.56640625
658,FP1-F7_t658,FP1-F7,658,2998.5703125
659,FP1-F7_t659,FP1-F7,659,2998.57421875
660,FP1-F7_t660,FP1-F7,660,2998.578125
661,FP1-F7_t661,FP1-F7,661,2998.58203125
662,FP1-F7_t662,FP1-F7,662,2998.5859375
663,FP1-F7_t663,FP1-F7,663,2998.58984375
664,FP1-F7_t664,FP1-F7,664,2998.59375
665,FP1-F7_t665,FP1-F7,665,2998.59765625
666,FP1-F7_t666,FP1-F7,666,2998.6015625
667,FP1-F7_t667,FP1-F7,667,2998.60546875
668,FP1-F7_t668,FP1-F7,668,2998.609375
669,FP1-F7_t669,FP1-F7,669,2998.61328125
670,FP1-F7_t670,FP1-F7,670,2998.6171875
671,FP1-F7_t671,FP1-F7,671,2998.62109375
672,FP1-F7_t672,FP1-F7,672,2998.625
673,FP1-F7_t673,FP1-F7,673,2998.62890625
674,FP1-F7_t674,FP1-F7,674,2998.6328125
675,FP1-F7_t675,FP1-F7,675,2998.63671875
676,FP1-F7_t676,FP1-F7,676,2998.640625
677,FP1-F7_t677,FP1-F7,677,2998.64453125
678,FP1-F7_t678,FP1-F7,678,2998.6484375
679,FP1-F7_t679,FP1-F7,679,2998.65234375
680,FP1-F7_t680,FP1-F7,680,2998.65625
681,FP1-F7_t681,FP1-F7,681,2998.66015625
682,FP1-F7_t682,FP1-F7,682,2998.6640625
683,FP1-F7_t683,FP1-F7,683,2998.66796875
684,FP1-F7_t684,FP1-F7,684,2998.671875
685,FP1-F7_t685,FP1-F7,685,2998.67578125
686,FP1-F7_t686,FP1-F7,686,2998.6796875
687,FP1-F7_t687,FP1-F7,687,2998.68359375
688,FP1-F7_t688,FP1-F7,688,2998.6875
689,FP1-F7_t689,FP1-F7,689,2998.69140625
690,FP1-F7_t690,FP1-F7,690,2998.6953125
691,FP1-F7_t691,FP1-F7,691,2998.69921875
692,FP1-F7_t692,FP1-F7,692,2998.703125
693,FP1-F7_t693,FP1-F7,693,2998.70703125
694,FP1-F7_t694,FP1-F7,694,2998.7109375
695,FP1-F7_t695,FP1-F7,695,2998.71484375
696,FP1-F7_t696,FP1-F7,696,2998.71875
697,FP1-F7_t697,FP1-F7,697,2998.72265625
698,FP1-F7_t698,FP1-F7,698,2998.7265625
699,FP1-F7_t699,FP1-F7,699,2998.73046875
700,FP1-F7_t700,FP1-F7,700,2998.734375
701,FP1-F7_t701,FP1-F7,701,2998.73828125
702,FP1-F7_t702,FP1-F7,702,2998.7421875
703,FP1-F7_t703,FP1-F7,703,2998.74609375
704,FP1-F7_t704,FP1-F7,704,2998.75
705,FP1-F7_t705,FP1-F7,705,2998.75390625
706,FP1-F7_t706,FP1-F7,706,2998.7578125
707,FP1-F7_t707,FP1-F7,707,2998.76171875
708,FP1-F7_t708,FP1-F7,708,2998.765625
709,FP1-F7_t709,FP1-F7,709,2998.76953125
710,FP1-F7_t710,FP1-F7,710,2998.7734375
711,FP1-F7_t711,FP1-F7,711,2998.77734375
712,FP1-F7_t712,FP1-F7,712,2998.78125
713,FP1-F7_t713,FP1-F7,713,2998.78515625
714,FP1-F7_t714,FP1-F7,714,2998.7890625
715,FP1-F7_t715,FP1-F7,715,2998.79296875
716,FP1-F7_t716,FP1-F7,716,2998.796875
717,FP1-F7_t717,FP1-F7,717,2998.80078125
718,FP1-F7_t718,FP1-F7,718,2998.8046875
719,FP1-F7_t719,FP1-F7,719,2998.80859375
720,FP1-F7_t720,FP1-F7,720,2998.8125
721,FP1-F7_t721,FP1-F7,721,2998.81640625
722,FP1-F7_t722,FP1-F7,722,2998.8203125
723,FP1-F7_t723,FP1-F7,723,2998.82421875
724,FP1-F7_t724,FP1-F7,724,2998.828125
725,FP1-F7_t725,FP1-F7,725,2998.83203125
726,FP1-F7_t726,FP1-F7,726,2998.8359375
727,FP1-F7_t727,FP1-F7,727,2998.83984375
728,FP1-F7_t728,FP1-F7,728,2998.84375
729,FP1-F7_t729,FP1-F7,729,2998.84765625
730,FP1-F7_t730,FP1-F7,730,2998.8515625
731,FP1-F7_t731,FP1-F7,731,2998.85546875
732,FP1-F7_t732,FP1-F7,732,2998.859375
733,FP1-F7_t733,FP1-F7,733,2998.86328125
734,FP1-F7_t734,FP1-F7,734,2998.8671875
735,FP1-F7_t735,FP1-F7,735,2998.87109375
736,FP1-F7_t736,FP1-F7,736,2998.875
737,FP1-F7_t737,FP1-F7,737,2998.87890625
738,FP1-F7_t738,FP1-F7,738,2998.8828125
739,FP1-F7_t739,FP1-F7,739,2998.88671875
740,FP1-F7_t740,FP1-F7,740,2998.890625
741,FP1-F7_t741,FP1-F7,741,2998.89453125
742,FP1-F7_t742,FP1-F7,742,2998.8984375
743,FP1-F7_t743,FP1-F7,743,2998.90234375
744,FP1-F7_t744,FP1-F7,744,2998.90625
745,FP1-F7_t745,FP1-F7,745,2998.91015625
746,FP1-F7_t746,FP1-F7,746,2998.9140625
747,FP1-F7_t747,FP1-F7,747,2998.91796875
748,FP1-F7_t748,FP1-F7,748,2998.921875
749,FP1-F7_t749,FP1-F7,749,2998.92578125
750,FP1-F7_t750,FP1-F7,750,2998.9296875
751,FP1-F7_t751,FP1-F7,751,2998.93359375
752,FP1-F7_t752,FP1-F7,752,2998.9375
753,FP1-F7_t753,FP1-F7,753,2998.94140625
754,FP1-F7_t754,FP1-F7,754,2998.9453125
755,FP1-F7_t755,FP1-F7,755,2998.94921875
756,FP1-F7_t756,FP1-F7,756,2998.953125
757,FP1-F7_t757,FP1-F7,757,2998.95703125
758,FP1-F7_t758,FP1-F7,758,2998.9609375
759,FP1-F7_t759,FP1-F7,759,2998.96484375
760,FP1-F7_t760,FP1-F7,760,2998.96875
761,FP1-F7_t761,FP1-F7,761,2998.97265625
762,FP1-F7_t762,FP1-F7,762,2998.9765625
763,FP1-F7_t763,FP1-F7,763,2998.98046875
764,FP1-F7_t764,FP1-F7,764,2998.984375
765,FP1-F7_t765,FP1-F7,765,2998.98828125
766,FP1-F7_t766,FP1-F7,766,2998.9921875
767,FP1-F7_t767,FP1-F7,767,2998.99609375
768,FP1-F7_t768,FP1-F7,768,2999.0
769,FP1-F7_t769,FP1-F7,769,2999.00390625
770,FP1-F7_t770,FP1-F7,770,2999.0078125
771,FP1-F7_t771,FP1-F7,771,2999.01171875
772,FP1-F7_t772,FP1-F7,772,2999.015625
773,FP1-F7_t773,FP1-F7,773,2999.01953125
774,FP1-F7_t774,FP1-F7,774,2999.0234375
775,FP1-F7_t775,FP1-F7,775,2999.02734375
776,FP1-F7_t776,FP1-F7,776,2999.03125
777,FP1-F7_t777,FP1-F7,777,2999.03515625
778,FP1-F7_t778,FP1-F7,778,2999.0390625
779,FP1-F7_t779,FP1-F7,779,2999.04296875
780,FP1-F7_t780,FP1-F7,780,2999.046875
781,FP1-F7_t781,FP1-F7,781,2999.05078125
782,FP1-F7_t782,FP1-F7,782,2999.0546875
783,FP1-F7_t783,FP1-F7,783,2999.05859375
784,FP1-F7_t784,FP1-F7,784,2999.0625
785,FP1-F7_t785,FP1-F7,785,2999.06640625
786,FP1-F7_t786,FP1-F7,786,2999.0703125
787,FP1-F7_t787,FP1-F7,787,2999.07421875
788,FP1-F7_t788,FP1-F7,788,2999.078125
789,FP1-F7_t789,FP1-F7,789,2999.08203125
790,FP1-F7_t790,FP1-F7,790,2999.0859375
791,FP1-F7_t791,FP1-F7,791,2999.08984375
792,FP1-F7_t792,FP1-F7,792,2999.09375
793,FP1-F7_t793,FP1-F7,793,2999.09765625
794,FP1-F7_t794,FP1-F7,794,2999.1015625
795,FP1-F7_t795,FP1-F7,795,2999.10546875
796,FP1-F7_t796,FP1-F7,796,2999.109375
797,FP1-F7_t797,FP1-F7,797,2999.11328125
798,FP1-F7_t798,FP1-F7,798,2999.1171875
799,FP1-F7_t799,FP1-F7,799,2999.12109375
800,FP1-F7_t800,FP1-F7,800,2999.125
801,FP1-F7_t801,FP1-F7,801,2999.12890625
802,FP1-F7_t802,FP1-F7,802,2999.1328125
803,FP1-F7_t803,FP1-F7,803,2999.13671875
804,FP1-F7_t804,FP1-F7,804,2999.140625
805,FP1-F7_t805,FP1-F7,805,2999.14453125
806,FP1-F7_t806,FP1-F7,806,2999.1484375
807,FP1-F7_t807,FP1-F7,807,2999.15234375
808,FP1-F7_t808,FP1-F7,808,2999.15625
809,FP1-F7_t809,FP1-F7,809,2999.16015625
810,FP1-F7_t810,FP1-F7,810,2999.1640625
811,FP1-F7_t811,FP1-F7,811,2999.16796875
812,FP1-F7_t812,FP1-F7,812,2999.171875
813,FP1-F7_t813,FP1-F7,813,2999.17578125
814,FP1-F7_t814,FP1-F7,814,2999.1796875
815,FP1-F7_t815,FP1-F7,815,2999.18359375
816,FP1-F7_t816,FP1-F7,816,2999.1875
817,FP1-F7_t817,FP1-F7,817,2999.19140625
818,FP1-F7_t818,FP1-F7,818,2999.1953125
819,FP1-F7_t819,FP1-F7,819,2999.19921875
820,FP1-F7_t820,FP1-F7,820,2999.203125
821,FP1-F7_t821,FP1-F7,821,2999.20703125
822,FP1-F7_t822,FP1-F7,822,2999.2109375
823,FP1-F7_t823,FP1-F7,823,2999.21484375
824,FP1-F7_t824,FP1-F7,824,2999.21875
825,FP1-F7_t825,FP1-F7,825,2999.22265625
826,FP1-F7_t826,FP1-F7,826,2999.2265625
827,FP1-F7_t827,FP1-F7,827,2999.23046875
828,FP1-F7_t828,FP1-F7,828,2999.234375
829,FP1-F7_t829,FP1-F7,829,2999.23828125
830,FP1-F7_t830,FP1-F7,830,2999.2421875
831,FP1-F7_t831,FP1-F7,831,2999.24609375
832,FP1-F7_t832,FP1-F7,832,2999.25
833,FP1-F7_t833,FP1-F7,833,2999.25390625
834,FP1-F7_t834,FP1-F7,834,2999.2578125
835,FP1-F7_t835,FP1-F7,835,2999.26171875
836,FP1-F7_t836,FP1-F7,836,2999.265625
837,FP1-F7_t837,FP1-F7,837,2999.26953125
838,FP1-F7_t838,FP1-F7,838,2999.2734375
839,FP1-F7_t839,FP1-F7,839,2999.27734375
840,FP1-F7_t840,FP1-F7,840,2999.28125
841,FP1-F7_t841,FP1-F7,841,2999.28515625
842,FP1-F7_t842,FP1-F7,842,2999.2890625
843,FP1-F7_t843,FP1-F7,843,2999.29296875
844,FP1-F7_t844,FP1-F7,844,2999.296875
845,FP1-F7_t845,FP1-F7,845,2999.30078125
846,FP1-F7_t846,FP1-F7,846,2999.3046875
847,FP1-F7_t847,FP1-F7,847,2999.30859375
848,FP1-F7_t848,FP1-F7,848,2999.3125
849,FP1-F7_t849,FP1-F7,849,2999.31640625
850,FP1-F7_t850,FP1-F7,850,2999.3203125
851,FP1-F7_t851,FP1-F7,851,2999.32421875
852,FP1-F7_t852,FP1-F7,852,2999.328125
853,FP1-F7_t853,FP1-F7,853,2999.33203125
854,FP1-F7_t854,FP1-F7,854,2999.3359375
855,FP1-F7_t855,FP1-F7,855,2999.33984375
856,FP1-F7_t856,FP1-F7,856,2999.34375
857,FP1-F7_t857,FP1-F7,857,2999.34765625
858,FP1-F7_t858,FP1-F7,858,2999.3515625
859,FP1-F7_t859,FP1-F7,859,2999.35546875
860,FP1-F7_t860,FP1-F7,860,2999.359375
861,FP1-F7_t861,FP1-F7,861,2999.36328125
862,FP1-F7_t862,FP1-F7,862,2999.3671875
863,FP1-F7_t863,FP1-F7,863,2999.37109375
864,FP1-F7_t864,FP1-F7,864,2999.375
865,FP1-F7_t865,FP1-F7,865,2999.37890625
866,FP1-F7_t866,FP1-F7,866,2999.3828125
867,FP1-F7_t867,FP1-F7,867,2999.38671875
868,FP1-F7_t868,FP1-F7,868,2999.390625
869,FP1-F7_t869,FP1-F7,869,2999.39453125
870,FP1-F7_t870,FP1-F7,870,2999.3984375
871,FP1-F7_t871,FP1-F7,871,2999.40234375
872,FP1-F7_t872,FP1-F7,872,2999.40625
873,FP1-F7_t873,FP1-F7,873,2999.41015625
874,FP1-F7_t874,FP1-F7,874,2999.4140625
875,FP1-F7_t875,FP1-F7,875,2999.41796875
876,FP1-F7_t876,FP1-F7,876,2999.421875
877,FP1-F7_t877,FP1-F7,877,2999.42578125
878,FP1-F7_t878,FP1-F7,878,2999.4296875
879,FP1-F7_t879,FP1-F7,879,2999.43359375
880,FP1-F7_t880,FP1-F7,880,2999.4375
881,FP1-F7_t881,FP1-F7,881,2999.44140625
882,FP1-F7_t882,FP1-F7,882,2999.4453125
883,FP1-F7_t883,FP1-F7,883,2999.44921875
884,FP1-F7_t884,FP1-F7,884,2999.453125
885,FP1-F7_t885,FP1-F7,885,2999.45703125
886,FP1-F7_t886,FP1-F7,886,2999.4609375
887,FP1-F7_t887,FP1-F7,887,2999.46484375
888,FP1-F7_t888,FP1-F7,888,2999.46875
889,FP1-F7_t889,FP1-F7,889,2999.47265625
890,FP1-F7_t890,FP1-F7,890,2999.4765625
891,FP1-F7_t891,FP1-F7,891,2999.48046875
892,FP1-F7_t892,FP1-F7,892,2999.484375
893,FP1-F7_t893,FP1-F7,893,2999.48828125
894,FP1-F7_t894,FP1-F7,894,2999.4921875
895,FP1-F7_t895,FP1-F7,895,2999.49609375
896,FP1-F7_t896,FP1-F7,896,2999.5
897,FP1-F7_t897,FP1-F7,897,2999.50390625
898,FP1-F7_t898,FP1-F7,898,2999.5078125
899,FP1-F7_t899,FP1-F7,899,2999.51171875
900,FP1-F7_t900,FP1-F7,900,2999.515625
901,FP1-F7_t901,FP1-F7,901,2999.51953125
902,FP1-F7_t902,FP1-F7,902,2999.5234375
903,FP1-F7_t903,FP1-F7,903,2999.52734375
904,FP1-F7_t904,FP1-F7,904,2999.53125
905,FP1-F7_t905,FP1-F7,905,2999.53515625
906,FP1-F7_t906,FP1-F7,906,2999.5390625
907,FP1-F7_t907,FP1-F7,907,2999.54296875
908,FP1-F7_t908,FP1-F7,908,2999.546875
909,FP1-F7_t909,FP1-F7,909,2999.55078125
910,FP1-F7_t910,FP1-F7,910,2999.5546875
911,FP1-F7_t911,FP1-F7,911,2999.55859375
912,FP1-F7_t912,FP1-F7,912,2999.5625
913,FP1-F7_t913,FP1-F7,913,2999.56640625
914,FP1-F7_t914,FP1-F7,914,2999.5703125
915,FP1-F7_t915,FP1-F7,915,2999.57421875
916,FP1-F7_t916,FP1-F7,916,2999.578125
917,FP1-F7_t917,FP1-F7,917,2999.58203125
918,FP1-F7_t918,FP1-F7,918,2999.5859375
919,FP1-F7_t919,FP1-F7,919,2999.58984375
920,FP1-F7_t920,FP1-F7,920,2999.59375
921,FP1-F7_t921,FP1-F7,921,2999.59765625
922,FP1-F7_t922,FP1-F7,922,2999.6015625
923,FP1-F7_t923,FP1-F7,923,2999.60546875
924,FP1-F7_t924,FP1-F7,924,2999.609375
925,FP1-F7_t925,FP1-F7,925,2999.61328125
926,FP1-F7_t926,FP1-F7,926,2999.6171875
927,FP1-F7_t927,FP1-F7,927,2999.62109375
928,FP1-F7_t928,FP1-F7,928,2999.625
929,FP1-F7_t929,FP1-F7,929,2999.62890625
930,FP1-F7_t930,FP1-F7,930,2999.6328125
931,FP1-F7_t931,FP1-F7,931,2999.63671875
932,FP1-F7_t932,FP1-F7,932,2999.640625
933,FP1-F7_t933,FP1-F7,933,2999.64453125
934,FP1-F7_t934,FP1-F7,934,2999.6484375
935,FP1-F7_t935,FP1-F7,935,2999.65234375
936,FP1-F7_t936,FP1-F7,936,2999.65625
937,FP1-F7_t937,FP1-F7,937,2999.66015625
938,FP1-F7_t938,FP1-F7,938,2999.6640625
939,FP1-F7_t939,FP1-F7,939,2999.66796875
940,FP1-F7_t940,FP1-F7,940,2999.671875
941,FP1-F7_t941,FP1-F7,941,2999.67578125
942,FP1-F7_t942,FP1-F7,942,2999.6796875
943,FP1-F7_t943,FP1-F7,943,2999.68359375
944,FP1-F7_t944,FP1-F7,944,2999.6875
945,FP1-F7_t945,FP1-F7,945,2999.69140625
946,FP1-F7_t946,FP1-F7,946,2999.6953125
947,FP1-F7_t947,FP1-F7,947,2999.69921875
948,FP1-F7_t948,FP1-F7,948,2999.703125
949,FP1-F7_t949,FP1-F7,949,2999.70703125
950,FP1-F7_t950,FP1-F7,950,2999.7109375
951,FP1-F7_t951,FP1-F7,951,2999.71484375
952,FP1-F7_t952,FP1-F7,952,2999.71875
953,FP1-F7_t953,FP1-F7,953,2999.72265625
954,FP1-F7_t954,FP1-F7,954,2999.7265625
955,FP1-F7_t955,FP1-F7,955,2999.73046875
956,FP1-F7_t956,FP1-F7,956,2999.734375
957,FP1-F7_t957,FP1-F7,957,2999.73828125
958,FP1-F7_t958,FP1-F7,958,2999.7421875
959,FP1-F7_t959,FP1-F7,959,2999.74609375
960,FP1-F7_t960,FP1-F7,960,2999.75
961,FP1-F7_t961,FP1-F7,961,2999.75390625
962,FP1-F7_t962,FP1-F7,962,2999.7578125
963,FP1-F7_t963,FP1-F7,963,2999.76171875
964,FP1-F7_t964,FP1-F7,964,2999.765625
965,FP1-F7_t965,FP1-F7,965,2999.76953125
966,FP1-F7_t966,FP1-F7,966,2999.7734375
967,FP1-F7_t967,FP1-F7,967,2999.77734375
968,FP1-F7_t968,FP1-F7,968,2999.78125
969,FP1-F7_t969,FP1-F7,969,2999.78515625
970,FP1-F7_t970,FP1-F7,970,2999.7890625
971,FP1-F7_t971,FP1-F7,971,2999.79296875
972,FP1-F7_t972,FP1-F7,972,2999.796875
973,FP1-F7_t973,FP1-F7,973,2999.80078125
974,FP1-F7_t974,FP1-F7,974,2999.8046875
975,FP1-F7_t975,FP1-F7,975,2999.80859375
976,FP1-F7_t976,FP1-F7,976,2999.8125
977,FP1-F7_t977,FP1-F7,977,2999.81640625
978,FP1-F7_t978,FP1-F7,978,2999.8203125
979,FP1-F7_t979,FP1-F7,979,2999.82421875
980,FP1-F7_t980,FP1-F7,980,2999.828125
981,FP1-F7_t981,FP1-F7,981,2999.83203125
982,FP1-F7_t982,FP1-F7,982,2999.8359375
983,FP1-F7_t983,FP1-F7,983,2999.83984375
984,FP1-F7_t984,FP1-F7,984,2999.84375
985,FP1-F7_t985,FP1-F7,985,2999.84765625
986,FP1-F7_t986,FP1-F7,986,2999.8515625
987,FP1-F7_t987,FP1-F7,987,2999.85546875
988,FP1-F7_t988,FP1-F7,988,2999.859375
989,FP1-F7_t989,FP1-F7,989,2999.86328125
990,FP1-F7_t990,FP1-F7,990,2999.8671875
991,FP1-F7_t991,FP1-F7,991,2999.87109375
992,FP1-F7_t992,FP1-F7,992,2999.875
993,FP1-F7_t993,FP1-F7,993,2999.87890625
994,FP1-F7_t994,FP1-F7,994,2999.8828125
995,FP1-F7_t995,FP1-F7,995,2999.88671875
996,FP1-F7_t996,FP1-F7,996,2999.890625
997,FP1-F7_t997,FP1-F7,997,2999.89453125
998,FP1-F7_t998,FP1-F7,998,2999.8984375
999,FP1-F7_t999,FP1-F7,999,2999.90234375
1000,FP1-F7_t1000,FP1-F7,1000,2999.90625
1001,FP1-F7_t1001,FP1-F7,1001,2999.91015625
1002,FP1-F7_t1002,FP1-F7,1002,2999.9140625
1003,FP1-F7_t1003,FP1-F7,1003,2999.91796875
1004,FP1-F7_t1004,FP1-F7,1004,2999.921875
1005,FP1-F7_t1005,FP1-F7,1005,2999.92578125
