Id,Label,electrode,time_idx,layer,graph_label
FP1-F7_t348,FP1-F7_t348,FP1-F7,348,FP1-F7,ictal
FP1-F7_t349,FP1-F7_t349,FP1-F7,349,FP1-F7,ictal
FP1-F7_t350,FP1-F7_t350,FP1-F7,350,FP1-F7,ictal
FP1-F7_t351,FP1-F7_t351,FP1-F7,351,FP1-F7,ictal
FP1-F7_t352,FP1-F7_t352,FP1-F7,352,FP1-F7,ictal
FP1-F7_t353,FP1-F7_t353,FP1-F7,353,FP1-F7,ictal
FP1-F7_t354,FP1-F7_t354,FP1-F7,354,FP1-F7,ictal
FP1-F7_t355,FP1-F7_t355,FP1-F7,355,FP1-F7,ictal
FP1-F7_t356,FP1-F7_t356,FP1-F7,356,FP1-F7,ictal
FP1-F7_t357,FP1-F7_t357,FP1-F7,357,FP1-F7,ictal
FP1-F7_t358,FP1-F7_t358,FP1-F7,358,FP1-F7,ictal
FP1-F7_t359,FP1-F7_t359,FP1-F7,359,FP1-F7,ictal
FP1-F7_t360,FP1-F7_t360,FP1-F7,360,FP1-F7,ictal
FP1-F7_t361,FP1-F7_t361,FP1-F7,361,FP1-F7,ictal
FP1-F7_t362,FP1-F7_t362,FP1-F7,362,FP1-F7,ictal
FP1-F7_t363,FP1-F7_t363,FP1-F7,363,FP1-F7,ictal
FP1-F7_t364,FP1-F7_t364,FP1-F7,364,FP1-F7,ictal
FP1-F7_t365,FP1-F7_t365,FP1-F7,365,FP1-F7,ictal
FP1-F7_t366,FP1-F7_t366,FP1-F7,366,FP1-F7,ictal
FP1-F7_t367,FP1-F7_t367,FP1-F7,367,FP1-F7,ictal
FP1-F7_t368,FP1-F7_t368,FP1-F7,368,FP1-F7,ictal
FP1-F7_t369,FP1-F7_t369,FP1-F7,369,FP1-F7,ictal
FP1-F7_t370,FP1-F7_t370,FP1-F7,370,FP1-F7,ictal
FP1-F7_t371,FP1-F7_t371,FP1-F7,371,FP1-F7,ictal
FP1-F7_t372,FP1-F7_t372,FP1-F7,372,FP1-F7,ictal
FP1-F7_t373,FP1-F7_t373,FP1-F7,373,FP1-F7,ictal
FP1-F7_t374,FP1-F7_t374,FP1-F7,374,FP1-F7,ictal
FP1-F7_t375,FP1-F7_t375,FP1-F7,375,FP1-F7,ictal
FP1-F7_t376,FP1-F7_t376,FP1-F7,376,FP1-F7,ictal
FP1-F7_t377,FP1-F7_t377,FP1-F7,377,FP1-F7,ictal
FP1-F7_t378,FP1-F7_t378,FP1-F7,378,FP1-F7,ictal
FP1-F7_t379,FP1-F7_t379,FP1-F7,379,FP1-F7,ictal
FP1-F7_t380,FP1-F7_t380,FP1-F7,380,FP1-F7,ictal
FP1-F7_t381,FP1-F7_t381,FP1-F7,381,FP1-F7,ictal
FP1-F7_t382,FP1-F7_t382,FP1-F7,382,FP1-F7,ictal
FP1-F7_t383,FP1-F7_t383,FP1-F7,383,FP1-F7,ictal
FP1-F7_t384,FP1-F7_t384,FP1-F7,384,FP1-F7,ictal
FP1-F7_t385,FP1-F7_t385,FP1-F7,385,FP1-F7,ictal
FP1-F7_t386,FP1-F7_t386,FP1-F7,386,FP1-F7,ictal
FP1-F7_t387,FP1-F7_t387,FP1-F7,387,FP1-F7,ictal
FP1-F7_t388,FP1-F7_t388,FP1-F7,388,FP1-F7,ictal
FP1-F7_t389,FP1-F7_t389,FP1-F7,389,FP1-F7,ictal
FP1-F7_t390,FP1-F7_t390,FP1-F7,390,FP1-F7,ictal
FP1-F7_t391,FP1-F7_t391,FP1-F7,391,FP1-F7,ictal
FP1-F7_t392,FP1-F7_t392,FP1-F7,392,FP1-F7,ictal
FP1-F7_t393,FP1-F7_t393,FP1-F7,393,FP1-F7,ictal
FP1-F7_t394,FP1-F7_t394,FP1-F7,394,FP1-F7,ictal
FP1-F7_t395,FP1-F7_t395,FP1-F7,395,FP1-F7,ictal
FP1-F7_t396,FP1-F7_t396,FP1-F7,396,FP1-F7,ictal
FP1-F7_t397,FP1-F7_t397,FP1-F7,397,FP1-F7,ictal
FP1-F7_t398,FP1-F7_t398,FP1-F7,398,FP1-F7,ictal
FP1-F7_t399,FP1-F7_t399,FP1-F7,399,FP1-F7,ictal
FP1-F7_t400,FP1-F7_t400,FP1-F7,400,FP1-F7,ictal
FP1-F7_t401,FP1-F7_t401,FP1-F7,401,FP1-F7,ictal
FP1-F7_t402,FP1-F7_t402,FP1-F7,402,FP1-F7,ictal
FP1-F7_t403,FP1-F7_t403,FP1-F7,403,FP1-F7,ictal
FP1-F7_t404,FP1-F7_t404,FP1-F7,404,FP1-F7,ictal
FP1-F7_t405,FP1-F7_t405,FP1-F7,405,FP1-F7,ictal
FP1-F7_t406,FP1-F7_t406,FP1-F7,406,FP1-F7,ictal
FP1-F7_t407,FP1-F7_t407,FP1-F7,407,FP1-F7,ictal
FP1-F7_t408,FP1-F7_t408,FP1-F7,408,FP1-F7,ictal
FP1-F7_t409,FP1-F7_t409,FP1-F7,409,FP1-F7,ictal
FP1-F7_t410,FP1-F7_t410,FP1-F7,410,FP1-F7,ictal
FP1-F7_t411,FP1-F7_t411,FP1-F7,411,FP1-F7,ictal
FP1-F7_t412,FP1-F7_t412,FP1-F7,412,FP1-F7,ictal
FP1-F7_t413,FP1-F7_t413,FP1-F7,413,FP1-F7,ictal
FP1-F7_t414,FP1-F7_t414,FP1-F7,414,FP1-F7,ictal
FP1-F7_t415,FP1-F7_t415,FP1-F7,415,FP1-F7,ictal
FP1-F7_t416,FP1-F7_t416,FP1-F7,416,FP1-F7,ictal
FP1-F7_t417,FP1-F7_t417,FP1-F7,417,FP1-F7,ictal
FP1-F7_t418,FP1-F7_t418,FP1-F7,418,FP1-F7,ictal
FP1-F7_t419,FP1-F7_t419,FP1-F7,419,FP1-F7,ictal
FP1-F7_t420,FP1-F7_t420,FP1-F7,420,FP1-F7,ictal
FP1-F7_t421,FP1-F7_t421,FP1-F7,421,FP1-F7,ictal
FP1-F7_t422,FP1-F7_t422,FP1-F7,422,FP1-F7,ictal
FP1-F7_t423,FP1-F7_t423,FP1-F7,423,FP1-F7,ictal
FP1-F7_t424,FP1-F7_t424,FP1-F7,424,FP1-F7,ictal
FP1-F7_t425,FP1-F7_t425,FP1-F7,425,FP1-F7,ictal
FP1-F7_t426,FP1-F7_t426,FP1-F7,426,FP1-F7,ictal
FP1-F7_t427,FP1-F7_t427,FP1-F7,427,FP1-F7,ictal
FP1-F7_t428,FP1-F7_t428,FP1-F7,428,FP1-F7,ictal
FP1-F7_t429,FP1-F7_t429,FP1-F7,429,FP1-F7,ictal
FP1-F7_t430,FP1-F7_t430,FP1-F7,430,FP1-F7,ictal
FP1-F7_t431,FP1-F7_t431,FP1-F7,431,FP1-F7,ictal
FP1-F7_t432,FP1-F7_t432,FP1-F7,432,FP1-F7,ictal
FP1-F7_t433,FP1-F7_t433,FP1-F7,433,FP1-F7,ictal
FP1-F7_t434,FP1-F7_t434,FP1-F7,434,FP1-F7,ictal
FP1-F7_t435,FP1-F7_t435,FP1-F7,435,FP1-F7,ictal
FP1-F7_t436,FP1-F7_t436,FP1-F7,436,FP1-F7,ictal
FP1-F7_t437,FP1-F7_t437,FP1-F7,437,FP1-F7,ictal
FP1-F7_t438,FP1-F7_t438,FP1-F7,438,FP1-F7,ictal
FP1-F7_t439,FP1-F7_t439,FP1-F7,439,FP1-F7,ictal
FP1-F7_t440,FP1-F7_t440,FP1-F7,440,FP1-F7,ictal
FP1-F7_t441,FP1-F7_t441,FP1-F7,441,FP1-F7,ictal
FP1-F7_t442,FP1-F7_t442,FP1-F7,442,FP1-F7,ictal
FP1-F7_t443,FP1-F7_t443,FP1-F7,443,FP1-F7,ictal
FP1-F7_t444,FP1-F7_t444,FP1-F7,444,FP1-F7,ictal
FP1-F7_t445,FP1-F7_t445,FP1-F7,445,FP1-F7,ictal
FP1-F7_t446,FP1-F7_t446,FP1-F7,446,FP1-F7,ictal
FP1-F7_t447,FP1-F7_t447,FP1-F7,447,FP1-F7,ictal
FP1-F7_t448,FP1-F7_t448,FP1-F7,448,FP1-F7,ictal
FP1-F7_t449,FP1-F7_t449,FP1-F7,449,FP1-F7,ictal
FP1-F7_t450,FP1-F7_t450,FP1-F7,450,FP1-F7,ictal
FP1-F7_t451,FP1-F7_t451,FP1-F7,451,FP1-F7,ictal
FP1-F7_t452,FP1-F7_t452,FP1-F7,452,FP1-F7,ictal
FP1-F7_t453,FP1-F7_t453,FP1-F7,453,FP1-F7,ictal
FP1-F7_t454,FP1-F7_t454,FP1-F7,454,FP1-F7,ictal
FP1-F7_t455,FP1-F7_t455,FP1-F7,455,FP1-F7,ictal
FP1-F7_t456,FP1-F7_t456,FP1-F7,456,FP1-F7,ictal
FP1-F7_t457,FP1-F7_t457,FP1-F7,457,FP1-F7,ictal
FP1-F7_t458,FP1-F7_t458,FP1-F7,458,FP1-F7,ictal
FP1-F7_t459,FP1-F7_t459,FP1-F7,459,FP1-F7,ictal
FP1-F7_t460,FP1-F7_t460,FP1-F7,460,FP1-F7,ictal
FP1-F7_t461,FP1-F7_t461,FP1-F7,461,FP1-F7,ictal
FP1-F7_t462,FP1-F7_t462,FP1-F7,462,FP1-F7,ictal
FP1-F7_t463,FP1-F7_t463,FP1-F7,463,FP1-F7,ictal
FP1-F7_t464,FP1-F7_t464,FP1-F7,464,FP1-F7,ictal
FP1-F7_t465,FP1-F7_t465,FP1-F7,465,FP1-F7,ictal
FP1-F7_t466,FP1-F7_t466,FP1-F7,466,FP1-F7,ictal
FP1-F7_t467,FP1-F7_t467,FP1-F7,467,FP1-F7,ictal
FP1-F7_t468,FP1-F7_t468,FP1-F7,468,FP1-F7,ictal
FP1-F7_t469,FP1-F7_t469,FP1-F7,469,FP1-F7,ictal
FP1-F7_t470,FP1-F7_t470,FP1-F7,470,FP1-F7,ictal
FP1-F7_t471,FP1-F7_t471,FP1-F7,471,FP1-F7,ictal
FP1-F7_t472,FP1-F7_t472,FP1-F7,472,FP1-F7,ictal
FP1-F7_t473,FP1-F7_t473,FP1-F7,473,FP1-F7,ictal
FP1-F7_t474,FP1-F7_t474,FP1-F7,474,FP1-F7,ictal
FP1-F7_t475,FP1-F7_t475,FP1-F7,475,FP1-F7,ictal
FP1-F7_t476,FP1-F7_t476,FP1-F7,476,FP1-F7,ictal
FP1-F7_t477,FP1-F7_t477,FP1-F7,477,FP1-F7,ictal
FP1-F7_t478,FP1-F7_t478,FP1-F7,478,FP1-F7,ictal
FP1-F7_t479,FP1-F7_t479,FP1-F7,479,FP1-F7,ictal
FP1-F7_t480,FP1-F7_t480,FP1-F7,480,FP1-F7,ictal
FP1-F7_t481,FP1-F7_t481,FP1-F7,481,FP1-F7,ictal
FP1-F7_t482,FP1-F7_t482,FP1-F7,482,FP1-F7,ictal
FP1-F7_t483,FP1-F7_t483,FP1-F7,483,FP1-F7,ictal
FP1-F7_t484,FP1-F7_t484,FP1-F7,484,FP1-F7,ictal
FP1-F7_t485,FP1-F7_t485,FP1-F7,485,FP1-F7,ictal
FP1-F7_t486,FP1-F7_t486,FP1-F7,486,FP1-F7,ictal
FP1-F7_t487,FP1-F7_t487,FP1-F7,487,FP1-F7,ictal
FP1-F7_t488,FP1-F7_t488,FP1-F7,488,FP1-F7,ictal
FP1-F7_t489,FP1-F7_t489,FP1-F7,489,FP1-F7,ictal
FP1-F7_t490,FP1-F7_t490,FP1-F7,490,FP1-F7,ictal
FP1-F7_t491,FP1-F7_t491,FP1-F7,491,FP1-F7,ictal
FP1-F7_t492,FP1-F7_t492,FP1-F7,492,FP1-F7,ictal
FP1-F7_t493,FP1-F7_t493,FP1-F7,493,FP1-F7,ictal
FP1-F7_t494,FP1-F7_t494,FP1-F7,494,FP1-F7,ictal
FP1-F7_t495,FP1-F7_t495,FP1-F7,495,FP1-F7,ictal
FP1-F7_t496,FP1-F7_t496,FP1-F7,496,FP1-F7,ictal
FP1-F7_t497,FP1-F7_t497,FP1-F7,497,FP1-F7,ictal
FP1-F7_t498,FP1-F7_t498,FP1-F7,498,FP1-F7,ictal
FP1-F7_t499,FP1-F7_t499,FP1-F7,499,FP1-F7,ictal
FP1-F7_t500,FP1-F7_t500,FP1-F7,500,FP1-F7,ictal
FP1-F7_t501,FP1-F7_t501,FP1-F7,501,FP1-F7,ictal
FP1-F7_t502,FP1-F7_t502,FP1-F7,502,FP1-F7,ictal
FP1-F7_t503,FP1-F7_t503,FP1-F7,503,FP1-F7,ictal
FP1-F7_t504,FP1-F7_t504,FP1-F7,504,FP1-F7,ictal
FP1-F7_t505,FP1-F7_t505,FP1-F7,505,FP1-F7,ictal
FP1-F7_t506,FP1-F7_t506,FP1-F7,506,FP1-F7,ictal
FP1-F7_t507,FP1-F7_t507,FP1-F7,507,FP1-F7,ictal
FP1-F7_t508,FP1-F7_t508,FP1-F7,508,FP1-F7,ictal
FP1-F7_t509,FP1-F7_t509,FP1-F7,509,FP1-F7,ictal
FP1-F7_t510,FP1-F7_t510,FP1-F7,510,FP1-F7,ictal
FP1-F7_t511,FP1-F7_t511,FP1-F7,511,FP1-F7,ictal
FP1-F7_t512,FP1-F7_t512,FP1-F7,512,FP1-F7,ictal
FP1-F7_t513,FP1-F7_t513,FP1-F7,513,FP1-F7,ictal
FP1-F7_t514,FP1-F7_t514,FP1-F7,514,FP1-F7,ictal
FP1-F7_t515,FP1-F7_t515,FP1-F7,515,FP1-F7,ictal
FP1-F7_t516,FP1-F7_t516,FP1-F7,516,FP1-F7,ictal
FP1-F7_t517,FP1-F7_t517,FP1-F7,517,FP1-F7,ictal
FP1-F7_t518,FP1-F7_t518,FP1-F7,518,FP1-F7,ictal
FP1-F7_t519,FP1-F7_t519,FP1-F7,519,FP1-F7,ictal
FP1-F7_t520,FP1-F7_t520,FP1-F7,520,FP1-F7,ictal
FP1-F7_t521,FP1-F7_t521,FP1-F7,521,FP1-F7,ictal
FP1-F7_t522,FP1-F7_t522,FP1-F7,522,FP1-F7,ictal
FP1-F7_t523,FP1-F7_t523,FP1-F7,523,FP1-F7,ictal
FP1-F7_t524,FP1-F7_t524,FP1-F7,524,FP1-F7,ictal
FP1-F7_t525,FP1-F7_t525,FP1-F7,525,FP1-F7,ictal
FP1-F7_t526,FP1-F7_t526,FP1-F7,526,FP1-F7,ictal
FP1-F7_t527,FP1-F7_t527,FP1-F7,527,FP1-F7,ictal
FP1-F7_t528,FP1-F7_t528,FP1-F7,528,FP1-F7,ictal
FP1-F7_t529,FP1-F7_t529,FP1-F7,529,FP1-F7,ictal
FP1-F7_t530,FP1-F7_t530,FP1-F7,530,FP1-F7,ictal
FP1-F7_t531,FP1-F7_t531,FP1-F7,531,FP1-F7,ictal
FP1-F7_t532,FP1-F7_t532,FP1-F7,532,FP1-F7,ictal
FP1-F7_t533,FP1-F7_t533,FP1-F7,533,FP1-F7,ictal
FP1-F7_t534,FP1-F7_t534,FP1-F7,534,FP1-F7,ictal
FP1-F7_t535,FP1-F7_t535,FP1-F7,535,FP1-F7,ictal
FP1-F7_t536,FP1-F7_t536,FP1-F7,536,FP1-F7,ictal
FP1-F7_t537,FP1-F7_t537,FP1-F7,537,FP1-F7,ictal
FP1-F7_t538,FP1-F7_t538,FP1-F7,538,FP1-F7,ictal
FP1-F7_t539,FP1-F7_t539,FP1-F7,539,FP1-F7,ictal
FP1-F7_t540,FP1-F7_t540,FP1-F7,540,FP1-F7,ictal
FP1-F7_t541,FP1-F7_t541,FP1-F7,541,FP1-F7,ictal
FP1-F7_t542,FP1-F7_t542,FP1-F7,542,FP1-F7,ictal
FP1-F7_t543,FP1-F7_t543,FP1-F7,543,FP1-F7,ictal
FP1-F7_t544,FP1-F7_t544,FP1-F7,544,FP1-F7,ictal
FP1-F7_t545,FP1-F7_t545,FP1-F7,545,FP1-F7,ictal
FP1-F7_t546,FP1-F7_t546,FP1-F7,546,FP1-F7,ictal
FP1-F7_t547,FP1-F7_t547,FP1-F7,547,FP1-F7,ictal
FP1-F7_t548,FP1-F7_t548,FP1-F7,548,FP1-F7,ictal
FP1-F7_t549,FP1-F7_t549,FP1-F7,549,FP1-F7,ictal
FP1-F7_t550,FP1-F7_t550,FP1-F7,550,FP1-F7,ictal
FP1-F7_t551,FP1-F7_t551,FP1-F7,551,FP1-F7,ictal
FP1-F7_t552,FP1-F7_t552,FP1-F7,552,FP1-F7,ictal
FP1-F7_t553,FP1-F7_t553,FP1-F7,553,FP1-F7,ictal
FP1-F7_t554,FP1-F7_t554,FP1-F7,554,FP1-F7,ictal
FP1-F7_t555,FP1-F7_t555,FP1-F7,555,FP1-F7,ictal
FP1-F7_t556,FP1-F7_t556,FP1-F7,556,FP1-F7,ictal
FP1-F7_t557,FP1-F7_t557,FP1-F7,557,FP1-F7,ictal
FP1-F7_t558,FP1-F7_t558,FP1-F7,558,FP1-F7,ictal
FP1-F7_t559,FP1-F7_t559,FP1-F7,559,FP1-F7,ictal
FP1-F7_t560,FP1-F7_t560,FP1-F7,560,FP1-F7,ictal
FP1-F7_t561,FP1-F7_t561,FP1-F7,561,FP1-F7,ictal
FP1-F7_t562,FP1-F7_t562,FP1-F7,562,FP1-F7,ictal
FP1-F7_t563,FP1-F7_t563,FP1-F7,563,FP1-F7,ictal
FP1-F7_t564,FP1-F7_t564,FP1-F7,564,FP1-F7,ictal
FP1-F7_t565,FP1-F7_t565,FP1-F7,565,FP1-F7,ictal
FP1-F7_t566,FP1-F7_t566,FP1-F7,566,FP1-F7,ictal
FP1-F7_t567,FP1-F7_t567,FP1-F7,567,FP1-F7,ictal
FP1-F7_t568,FP1-F7_t568,FP1-F7,568,FP1-F7,ictal
FP1-F7_t569,FP1-F7_t569,FP1-F7,569,FP1-F7,ictal
FP1-F7_t570,FP1-F7_t570,FP1-F7,570,FP1-F7,ictal
FP1-F7_t571,FP1-F7_t571,FP1-F7,571,FP1-F7,ictal
FP1-F7_t572,FP1-F7_t572,FP1-F7,572,FP1-F7,ictal
FP1-F7_t573,FP1-F7_t573,FP1-F7,573,FP1-F7,ictal
FP1-F7_t574,FP1-F7_t574,FP1-F7,574,FP1-F7,ictal
FP1-F7_t575,FP1-F7_t575,FP1-F7,575,FP1-F7,ictal
FP1-F7_t576,FP1-F7_t576,FP1-F7,576,FP1-F7,ictal
FP1-F7_t577,FP1-F7_t577,FP1-F7,577,FP1-F7,ictal
FP1-F7_t578,FP1-F7_t578,FP1-F7,578,FP1-F7,ictal
FP1-F7_t579,FP1-F7_t579,FP1-F7,579,FP1-F7,ictal
FP1-F7_t580,FP1-F7_t580,FP1-F7,580,FP1-F7,ictal
FP1-F7_t581,FP1-F7_t581,FP1-F7,581,FP1-F7,ictal
FP1-F7_t582,FP1-F7_t582,FP1-F7,582,FP1-F7,ictal
FP1-F7_t583,FP1-F7_t583,FP1-F7,583,FP1-F7,ictal
FP1-F7_t584,FP1-F7_t584,FP1-F7,584,FP1-F7,ictal
FP1-F7_t585,FP1-F7_t585,FP1-F7,585,FP1-F7,ictal
FP1-F7_t586,FP1-F7_t586,FP1-F7,586,FP1-F7,ictal
FP1-F7_t587,FP1-F7_t587,FP1-F7,587,FP1-F7,ictal
FP1-F7_t588,FP1-F7_t588,FP1-F7,588,FP1-F7,ictal
FP1-F7_t589,FP1-F7_t589,FP1-F7,589,FP1-F7,ictal
FP1-F7_t590,FP1-F7_t590,FP1-F7,590,FP1-F7,ictal
FP1-F7_t591,FP1-F7_t591,FP1-F7,591,FP1-F7,ictal
FP1-F7_t592,FP1-F7_t592,FP1-F7,592,FP1-F7,ictal
FP1-F7_t593,FP1-F7_t593,FP1-F7,593,FP1-F7,ictal
FP1-F7_t594,FP1-F7_t594,FP1-F7,594,FP1-F7,ictal
FP1-F7_t595,FP1-F7_t595,FP1-F7,595,FP1-F7,ictal
FP1-F7_t596,FP1-F7_t596,FP1-F7,596,FP1-F7,ictal
FP1-F7_t597,FP1-F7_t597,FP1-F7,597,FP1-F7,ictal
FP1-F7_t598,FP1-F7_t598,FP1-F7,598,FP1-F7,ictal
FP1-F7_t599,FP1-F7_t599,FP1-F7,599,FP1-F7,ictal
FP1-F7_t600,FP1-F7_t600,FP1-F7,600,FP1-F7,ictal
FP1-F7_t601,FP1-F7_t601,FP1-F7,601,FP1-F7,ictal
FP1-F7_t602,FP1-F7_t602,FP1-F7,602,FP1-F7,ictal
FP1-F7_t603,FP1-F7_t603,FP1-F7,603,FP1-F7,ictal
FP1-F7_t604,FP1-F7_t604,FP1-F7,604,FP1-F7,ictal
FP1-F7_t605,FP1-F7_t605,FP1-F7,605,FP1-F7,ictal
FP1-F7_t606,FP1-F7_t606,FP1-F7,606,FP1-F7,ictal
FP1-F7_t607,FP1-F7_t607,FP1-F7,607,FP1-F7,ictal
FP1-F7_t608,FP1-F7_t608,FP1-F7,608,FP1-F7,ictal
FP1-F7_t609,FP1-F7_t609,FP1-F7,609,FP1-F7,ictal
FP1-F7_t610,FP1-F7_t610,FP1-F7,610,FP1-F7,ictal
FP1-F7_t611,FP1-F7_t611,FP1-F7,611,FP1-F7,ictal
FP1-F7_t612,FP1-F7_t612,FP1-F7,612,FP1-F7,ictal
FP1-F7_t613,FP1-F7_t613,FP1-F7,613,FP1-F7,ictal
FP1-F7_t614,FP1-F7_t614,FP1-F7,614,FP1-F7,ictal
FP1-F7_t615,FP1-F7_t615,FP1-F7,615,FP1-F7,ictal
FP1-F7_t616,FP1-F7_t616,FP1-F7,616,FP1-F7,ictal
FP1-F7_t617,FP1-F7_t617,FP1-F7,617,FP1-F7,ictal
FP1-F7_t618,FP1-F7_t618,FP1-F7,618,FP1-F7,ictal
FP1-F7_t619,FP1-F7_t619,FP1-F7,619,FP1-F7,ictal
FP1-F7_t620,FP1-F7_t620,FP1-F7,620,FP1-F7,ictal
FP1-F7_t621,FP1-F7_t621,FP1-F7,621,FP1-F7,ictal
FP1-F7_t622,FP1-F7_t622,FP1-F7,622,FP1-F7,ictal
FP1-F7_t623,FP1-F7_t623,FP1-F7,623,FP1-F7,ictal
FP1-F7_t624,FP1-F7_t624,FP1-F7,624,FP1-F7,ictal
FP1-F7_t625,FP1-F7_t625,FP1-F7,625,FP1-F7,ictal
FP1-F7_t626,FP1-F7_t626,FP1-F7,626,FP1-F7,ictal
FP1-F7_t627,FP1-F7_t627,FP1-F7,627,FP1-F7,ictal
FP1-F7_t628,FP1-F7_t628,FP1-F7,628,FP1-F7,ictal
FP1-F7_t629,FP1-F7_t629,FP1-F7,629,FP1-F7,ictal
FP1-F7_t630,FP1-F7_t630,FP1-F7,630,FP1-F7,ictal
FP1-F7_t631,FP1-F7_t631,FP1-F7,631,FP1-F7,ictal
FP1-F7_t632,FP1-F7_t632,FP1-F7,632,FP1-F7,ictal
FP1-F7_t633,FP1-F7_t633,FP1-F7,633,FP1-F7,ictal
FP1-F7_t634,FP1-F7_t634,FP1-F7,634,FP1-F7,ictal
FP1-F7_t635,FP1-F7_t635,FP1-F7,635,FP1-F7,ictal
FP1-F7_t636,FP1-F7_t636,FP1-F7,636,FP1-F7,ictal
FP1-F7_t637,FP1-F7_t637,FP1-F7,637,FP1-F7,ictal
FP1-F7_t638,FP1-F7_t638,FP1-F7,638,FP1-F7,ictal
FP1-F7_t639,FP1-F7_t639,FP1-F7,639,FP1-F7,ictal
FP1-F7_t640,FP1-F7_t640,FP1-F7,640,FP1-F7,ictal
FP1-F7_t641,FP1-F7_t641,FP1-F7,641,FP1-F7,ictal
FP1-F7_t642,FP1-F7_t642,FP1-F7,642,FP1-F7,ictal
FP1-F7_t643,FP1-F7_t643,FP1-F7,643,FP1-F7,ictal
FP1-F7_t644,FP1-F7_t644,FP1-F7,644,FP1-F7,ictal
FP1-F7_t645,FP1-F7_t645,FP1-F7,645,FP1-F7,ictal
FP1-F7_t646,FP1-F7_t646,FP1-F7,646,FP1-F7,ictal
FP1-F7_t647,FP1-F7_t647,FP1-F7,647,FP1-F7,ictal
FP1-F7_t648,FP1-F7_t648,FP1-F7,648,FP1-F7,ictal
FP1-F7_t649,FP1-F7_t649,FP1-F7,649,FP1-F7,ictal
FP1-F7_t650,FP1-F7_t650,FP1-F7,650,FP1-F7,ictal
FP1-F7_t651,FP1-F7_t651,FP1-F7,651,FP1-F7,ictal
FP1-F7_t652,FP1-F7_t652,FP1-F7,652,FP1-F7,ictal
FP1-F7_t653,FP1-F7_t653,FP1-F7,653,FP1-F7,ictal
FP1-F7_t654,FP1-F7_t654,FP1-F7,654,FP1-F7,ictal
FP1-F7_t655,FP1-F7_t655,FP1-F7,655,FP1-F7,ictal
FP1-F7_t656,FP1-F7_t656,FP1-F7,656,FP1-F7,ictal
FP1-F7_t657,FP1-F7_t657,FP1-F7,657,FP1-F7,ictal
FP1-F7_t658,FP1-F7_t658,FP1-F7,658,FP1-F7,ictal
FP1-F7_t659,FP1-F7_t659,FP1-F7,659,FP1-F7,ictal
FP1-F7_t660,FP1-F7_t660,FP1-F7,660,FP1-F7,ictal
FP1-F7_t661,FP1-F7_t661,FP1-F7,661,FP1-F7,ictal
FP1-F7_t662,FP1-F7_t662,FP1-F7,662,FP1-F7,ictal
FP1-F7_t663,FP1-F7_t663,FP1-F7,663,FP1-F7,ictal
FP1-F7_t664,FP1-F7_t664,FP1-F7,664,FP1-F7,ictal
FP1-F7_t665,FP1-F7_t665,FP1-F7,665,FP1-F7,ictal
FP1-F7_t666,FP1-F7_t666,FP1-F7,666,FP1-F7,ictal
FP1-F7_t667,FP1-F7_t667,FP1-F7,667,FP1-F7,ictal
FP1-F7_t668,FP1-F7_t668,FP1-F7,668,FP1-F7,ictal
FP1-F7_t669,FP1-F7_t669,FP1-F7,669,FP1-F7,ictal
FP1-F7_t670,FP1-F7_t670,FP1-F7,670,FP1-F7,ictal
FP1-F7_t671,FP1-F7_t671,FP1-F7,671,FP1-F7,ictal
FP1-F7_t672,FP1-F7_t672,FP1-F7,672,FP1-F7,ictal
FP1-F7_t673,FP1-F7_t673,FP1-F7,673,FP1-F7,ictal
FP1-F7_t674,FP1-F7_t674,FP1-F7,674,FP1-F7,ictal
FP1-F7_t675,FP1-F7_t675,FP1-F7,675,FP1-F7,ictal
FP1-F7_t676,FP1-F7_t676,FP1-F7,676,FP1-F7,ictal
FP1-F7_t677,FP1-F7_t677,FP1-F7,677,FP1-F7,ictal
FP1-F7_t678,FP1-F7_t678,FP1-F7,678,FP1-F7,ictal
FP1-F7_t679,FP1-F7_t679,FP1-F7,679,FP1-F7,ictal
FP1-F7_t680,FP1-F7_t680,FP1-F7,680,FP1-F7,ictal
FP1-F7_t681,FP1-F7_t681,FP1-F7,681,FP1-F7,ictal
FP1-F7_t682,FP1-F7_t682,FP1-F7,682,FP1-F7,ictal
FP1-F7_t683,FP1-F7_t683,FP1-F7,683,FP1-F7,ictal
FP1-F7_t684,FP1-F7_t684,FP1-F7,684,FP1-F7,ictal
FP1-F7_t685,FP1-F7_t685,FP1-F7,685,FP1-F7,ictal
FP1-F7_t686,FP1-F7_t686,FP1-F7,686,FP1-F7,ictal
FP1-F7_t687,FP1-F7_t687,FP1-F7,687,FP1-F7,ictal
FP1-F7_t688,FP1-F7_t688,FP1-F7,688,FP1-F7,ictal
FP1-F7_t689,FP1-F7_t689,FP1-F7,689,FP1-F7,ictal
FP1-F7_t690,FP1-F7_t690,FP1-F7,690,FP1-F7,ictal
FP1-F7_t691,FP1-F7_t691,FP1-F7,691,FP1-F7,ictal
FP1-F7_t692,FP1-F7_t692,FP1-F7,692,FP1-F7,ictal
FP1-F7_t693,FP1-F7_t693,FP1-F7,693,FP1-F7,ictal
FP1-F7_t694,FP1-F7_t694,FP1-F7,694,FP1-F7,ictal
FP1-F7_t695,FP1-F7_t695,FP1-F7,695,FP1-F7,ictal
FP1-F7_t696,FP1-F7_t696,FP1-F7,696,FP1-F7,ictal
